"FDM","0000007","20260317|081222","20260316_2156404_119097_127141","R04_0_URU_M15 Punta del Este","Remondy Pagotto/Vitor Scramin Do Lago","Berta/Ratti","|K|0.309113|EK|G||OL1|3.40848|EOL1|OL2|1.4993|EOL2|OH1|1|EOH1|OH2|145|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000008","20260317|081222","20260316_2156404_124706_120069","R04_0_URU_M15 Punta del Este","Tomas Geschwind/Valente","Martinez/Monferrer","|K|0.134782|EK|G||OL1|7.80584|EOL1|OL2|1.19944|EOL2|OH1|1|EOH1|OH2|116|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDV","0000009","20260317|081222","20260316_1687504_086012_107366","R04_0_EGY_W15 Sharm ElSheikh","Alhussein/Samir","Cassini/Cassini","","","-","","","","","","","","","","","","","","","","","",""
"FDV","0000010","20260317|081222","20260316_1687504_107369_107370","R04_0_EGY_W15 Sharm ElSheikh","Cadar/Gadient","Arifullina/Yersh","|K|0.231|EK|G||OL1|4.5465|EOL1|OL2|1.34537|EOL2|OH1|1|EOH1|OH2|131|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDV","0000011","20260317|081222","20260316_1687504_107367_107368","R04_0_EGY_W15 Sharm ElSheikh","Dho/Villet","Nosei/Shan","|K|0.73026|EK|G||OL1|1.40699|EOL1|OL2|3.8955|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDV","0000012","20260317|081222","20260316_1687504_107375_106329","R04_0_EGY_W15 Sharm ElSheikh","Diatlova/Olivia Hansen","Rushiti/Wildgruber","|K|0.353041|EK|G||OL1|2.982|EOL1|OL2|1.59185|EOL2|OH1|284|EOH1|OH2|155|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
