"FSM","0000073","20250619|081215","20250616_2077705_045300_084040","R05_0_TUN_M25 Monastir","Ouakaa","Ostapenkov","|K|0.357219|EK|G||OL1|2.8364|EOL1|OL2|1.6692|EOL2|OH1|1|EOH1|OH2|156|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/ouakaa-aziz-ostapenkov-daniil-Of1FRRyH/#ah;2;2.50;2","2.5","2.06","1.7","","","","","","","2.06","1.7","","","","","","",""
"FSM","0000073","20250619|081219","20250616_2077705_045300_084040","R05_0_TUN_M25 Monastir","Ouakaa","Ostapenkov","|K|0.357219|EK|G||OL1|2.8364|EOL1|OL2|1.6692|EOL2|OH1|1|EOH1|OH2|156|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/ouakaa-aziz-ostapenkov-daniil-Of1FRRyH/#ah;2;1.50;1","1.5","1.6","2.23","","","","","","","1.6","2.23","","","","","","",""
"FSM","0000073","20250619|081217","20250616_2077705_045300_084040","R05_0_TUN_M25 Monastir","Ouakaa","Ostapenkov","|K|0.357219|EK|G||OL1|2.8364|EOL1|OL2|1.6692|EOL2|OH1|1|EOH1|OH2|156|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/ouakaa-aziz-ostapenkov-daniil-Of1FRRyH/#ah;2;-1.50;1","-1.5","4.15","1.2","","","","","","","4.15","1.2","","","","","","",""
"FSM","0000073","20250619|081207","20250616_2077705_045300_084040","R05_0_TUN_M25 Monastir","Ouakaa","Ostapenkov","|K|0.357219|EK|G||OL1|2.8364|EOL1|OL2|1.6692|EOL2|OH1|1|EOH1|OH2|156|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/ouakaa-aziz-ostapenkov-daniil-Of1FRRyH/","","2.55","1.47","","","","","","","2.55","1.47","","","","","","",""
"FSM","0000074","20250619|081230","20250616_2077705_036276_054365","R05_0_TUN_M25 Monastir","Van Wyk","Potenza","|K|0.318845|EK|G||OL1|3.18082|EOL1|OL2|1.5729|EOL2|OH1|1|EOH1|OH2|147|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/van-wyk-kris-potenza-luca-6kijcHRH/#ah;2;3.50;2","3.5","1.85","1.89","","","","","","","1.85","1.89","","","","","","",""
"FSM","0000074","20250619|081229","20250616_2077705_036276_054365","R05_0_TUN_M25 Monastir","Van Wyk","Potenza","|K|0.318845|EK|G||OL1|3.18082|EOL1|OL2|1.5729|EOL2|OH1|1|EOH1|OH2|147|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/van-wyk-kris-potenza-luca-6kijcHRH/#ah;2;2.50;2","2.5","2.12","1.67","","","","","","","2.12","1.67","","","","","","",""
"FSM","0000074","20250619|081233","20250616_2077705_036276_054365","R05_0_TUN_M25 Monastir","Van Wyk","Potenza","|K|0.318845|EK|G||OL1|3.18082|EOL1|OL2|1.5729|EOL2|OH1|1|EOH1|OH2|147|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/van-wyk-kris-potenza-luca-6kijcHRH/#ah;2;1.50;1","1.5","1.69","2.08","","","","","","","1.69","2.08","","","","","","",""
"FSM","0000074","20250619|081232","20250616_2077705_036276_054365","R05_0_TUN_M25 Monastir","Van Wyk","Potenza","|K|0.318845|EK|G||OL1|3.18082|EOL1|OL2|1.5729|EOL2|OH1|1|EOH1|OH2|147|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/van-wyk-kris-potenza-luca-6kijcHRH/#ah;2;-1.50;1","-1.5","4.47","1.18","","","","","","","4.47","1.18","","","","","","",""
"FSM","0000074","20250619|081223","20250616_2077705_036276_054365","R05_0_TUN_M25 Monastir","Van Wyk","Potenza","|K|0.318845|EK|G||OL1|3.18082|EOL1|OL2|1.5729|EOL2|OH1|1|EOH1|OH2|147|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/tunisia/itf-m25-monastir-3-men/van-wyk-kris-potenza-luca-6kijcHRH/","","2.64","1.45","","","","","2.6","1.44","2.64","1.45","","","","","","",""
"FSM","0000075","20250619|081233","20250616_2078705_035587_067026","R05_0_TUR_M15 Kayseri","Faleh Alhogbani","Azkara","|K|0.0644909|EK|G||OL1|15.7116|EOL1|OL2|1.18|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","","-","","","","","","","","","","","","","","","","","",""
"FSM","0000076","20250619|081237","20250616_2078705_029810_059353","R05_0_TUR_M15 Kayseri","Osorio","Pankin","|K|0.189474|EK|G||OL1|5.34864|EOL1|OL2|1.3268|EOL2|OH1|1|EOH1|OH2|124|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/turkey/itf-m15-kayseri-4-men/osorio-juan-sebastian-pankin-semen-MVIqXsVg/","","","","","","","","4.4","1.17","5.82","1.17","","","","","","",""
"FSM","0000077","20250619|081259","20250616_2078405_064915_030944","R05_0_USA_M15 Rancho Santa Fe","Fenty","Perez","|K|0.200903|EK|G||OL1|5.04474|EOL1|OL2|1.3482|EOL2|OH1|1|EOH1|OH2|126|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/usa/itf-m15-rancho-santa-fe-ca-men/fenty-andrew-perez-alfredo-CWTCb57l/#ah;2;5.50;2","5.5","1.6","2.23","","","","","","","1.6","2.23","","","","","","",""
"FSM","0000077","20250619|081301","20250616_2078405_064915_030944","R05_0_USA_M15 Rancho Santa Fe","Fenty","Perez","|K|0.200903|EK|G||OL1|5.04474|EOL1|OL2|1.3482|EOL2|OH1|1|EOH1|OH2|126|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/usa/itf-m15-rancho-santa-fe-ca-men/fenty-andrew-perez-alfredo-CWTCb57l/#ah;2;5.00;2","5.0","1.75","1.98","","","","","","","1.75","1.98","","","","","","",""
"FSM","0000077","20250619|081304","20250616_2078405_064915_030944","R05_0_USA_M15 Rancho Santa Fe","Fenty","Perez","|K|0.200903|EK|G||OL1|5.04474|EOL1|OL2|1.3482|EOL2|OH1|1|EOH1|OH2|126|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/usa/itf-m15-rancho-santa-fe-ca-men/fenty-andrew-perez-alfredo-CWTCb57l/#ah;2;1.50;1","1.5","2.27","1.58","","","","","","","2.27","1.58","","","","","","",""
"FSM","0000077","20250619|081302","20250616_2078405_064915_030944","R05_0_USA_M15 Rancho Santa Fe","Fenty","Perez","|K|0.200903|EK|G||OL1|5.04474|EOL1|OL2|1.3482|EOL2|OH1|1|EOH1|OH2|126|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/usa/itf-m15-rancho-santa-fe-ca-men/fenty-andrew-perez-alfredo-CWTCb57l/#ah;2;-1.50;1","-1.5","7.92","1.06","","","","","","","7.92","1.06","","","","","","",""
