"FSM","0000013","20251111|130737","20251110_2122304_079114_067172","R04_0_BRA_M15 Criciuma","Baltazar","Saraiva Dos Santos","|K|0.0001|EK|G||OL1|10130|EOL1|OL2|1.18|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/brazil/itf-m15-criciuma-men/baltazar-andre-saraiva-dos-santos-paulo-andre-fiTZL3g4/","","","","","","","","","","11.5","1.01","","","","","","",""
"FSM","0000014","20251111|130745","20251110_2122704_111500_050902","R04_0_USA_M15 Orlando","Kennedy","Bynoe","|K|0.784428|EK|G||OL1|1.3696|EOL1|OL2|4.70032|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/usa/itf-m15-orlando-fl-3-men/kennedy-jack-bynoe-evan-8fNtkuUs/","","","","","","","","","","1.29","2.89","","","","","","",""
"FSM","0000015","20251111|130804","20251110_2121904_048075_103365","R04_0_USA_M25 Columbus","Borisiouk","Young","|K|0.374746|EK|G||OL1|2.70471|EOL1|OL2|1.712|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/usa/itf-m25-columbus-oh-men/borisiouk-martin-young-gavin-xOOtIUBC/","","","","","","","","","","1.54","2.35","","","","","","",""
"CSM","0000016","20251111|130821","20251110_2118604_062166_023082","R04_1_CAN_Drummondville Challenger","Trotter","Poljak","|K|0.932965|EK|G||OL1|1.21|EOL1|OL2|15.9047|EOL2|OH1|1.512|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1394|ENAOL1|NAOL2|16.5612|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/canada/drummondville-challenger-men/trotter-james-kent-poljak-david-8tIYamPG/#ah;2;-4.50;2","-4.5","1.72","2.12","","","","","","","1.72","2.12","","","","","","",""
"CSM","0000016","20251111|130823","20251110_2118604_062166_023082","R04_1_CAN_Drummondville Challenger","Trotter","Poljak","|K|0.932965|EK|G||OL1|1.21|EOL1|OL2|15.9047|EOL2|OH1|1.512|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1394|ENAOL1|NAOL2|16.5612|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/canada/drummondville-challenger-men/trotter-james-kent-poljak-david-8tIYamPG/#ah;2;-5.50;2","-5.5","2.39","1.58","","","","","","","2.39","1.58","","","","","","",""
"CSM","0000016","20251111|130825","20251110_2118604_062166_023082","R04_1_CAN_Drummondville Challenger","Trotter","Poljak","|K|0.932965|EK|G||OL1|1.21|EOL1|OL2|15.9047|EOL2|OH1|1.512|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1394|ENAOL1|NAOL2|16.5612|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/canada/drummondville-challenger-men/trotter-james-kent-poljak-david-8tIYamPG/#ah;2;-1.50;1","-1.5","1.41","2.94","","","","","","","1.41","2.94","","","","","","",""
"CSM","0000016","20251111|130813","20251110_2118604_062166_023082","R04_1_CAN_Drummondville Challenger","Trotter","Poljak","|K|0.932965|EK|G||OL1|1.21|EOL1|OL2|15.9047|EOL2|OH1|1.512|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1394|ENAOL1|NAOL2|16.5612|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/canada/drummondville-challenger-men/trotter-james-kent-poljak-david-8tIYamPG/","","1.09","7.76","","","","","","","1.05","7.45","","","","","","",""
"CSM","0000017","20251111|130841","20251110_2118304_007732_056197","R04_1_URU_Montevideo Challenger","Dutra Da Silva","Nava","|K|0.0606621|EK|G||OL1|17.5783|EOL1|OL2|1.21|EOL2|OH1|1|EOH1|OH2|1.498|EOH2|EG|NA||NAOL1|18.3039|ENAOL1|NAOL2|1.12885|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/uruguay/montevideo-challenger-men/dutra-da-silva-daniel-nava-emilio-j78Xztjl/#ah;2;5.50;2","5.5","1.73","2.11","","","","","","","1.73","2.11","","","","","","",""
"CSM","0000017","20251111|130843","20251110_2118304_007732_056197","R04_1_URU_Montevideo Challenger","Dutra Da Silva","Nava","|K|0.0606621|EK|G||OL1|17.5783|EOL1|OL2|1.21|EOL2|OH1|1|EOH1|OH2|1.498|EOH2|EG|NA||NAOL1|18.3039|ENAOL1|NAOL2|1.12885|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/uruguay/montevideo-challenger-men/dutra-da-silva-daniel-nava-emilio-j78Xztjl/#ah;2;4.50;2","4.5","2.3","1.62","","","","","","","2.3","1.62","","","","","","",""
"CSM","0000017","20251111|130846","20251110_2118304_007732_056197","R04_1_URU_Montevideo Challenger","Dutra Da Silva","Nava","|K|0.0606621|EK|G||OL1|17.5783|EOL1|OL2|1.21|EOL2|OH1|1|EOH1|OH2|1.498|EOH2|EG|NA||NAOL1|18.3039|ENAOL1|NAOL2|1.12885|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/uruguay/montevideo-challenger-men/dutra-da-silva-daniel-nava-emilio-j78Xztjl/#ah;2;1.50;1","1.5","2.86","1.43","","","","","","","2.86","1.43","","","","","","",""
"CSM","0000017","20251111|130844","20251110_2118304_007732_056197","R04_1_URU_Montevideo Challenger","Dutra Da Silva","Nava","|K|0.0606621|EK|G||OL1|17.5783|EOL1|OL2|1.21|EOL2|OH1|1|EOH1|OH2|1.498|EOH2|EG|NA||NAOL1|18.3039|ENAOL1|NAOL2|1.12885|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/uruguay/montevideo-challenger-men/dutra-da-silva-daniel-nava-emilio-j78Xztjl/#ah;2;-1.50;1","-1.5","12.91","1.04","","","","","","","12.91","1.04","","","","","","",""
"CSM","0000017","20251111|130835","20251110_2118304_007732_056197","R04_1_URU_Montevideo Challenger","Dutra Da Silva","Nava","|K|0.0606621|EK|G||OL1|17.5783|EOL1|OL2|1.21|EOL2|OH1|1|EOH1|OH2|1.498|EOH2|EG|NA||NAOL1|18.3039|ENAOL1|NAOL2|1.12885|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/uruguay/montevideo-challenger-men/dutra-da-silva-daniel-nava-emilio-j78Xztjl/","","7.12","1.11","","","","","","","6.84","1.07","","","","","","",""
"CSM","0000018","20251111|130854","20251110_2118504_036470_089678","R04_1_USA_Champaign Challenger","Rosenkranz","Martinez Gomez","|K|0.770018|EK|G||OL1|1.4027|EOL1|OL2|4.6371|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.3715|ENAOL1|NAOL2|4.8285|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/usa/champaign-challenger-men/rosenkranz-mats-martinez-gomez-pablo-S2jirXGc/","","","","","","","","","","1.22","3.61","","","","","","",""
