"FDM","0000001","20240813|132941","20240812_1997004_099221_113736","R04_0_PER_M25 Arequipa","Ballotta/Li","Mbithi/Osorio","","GEW","https://www.oddsportal.com/tennis/peru/itf-m25-arequipa-men-doubles/ballotta-gianluca-li-christopher-mbithi-mwendwa-osorio-juan-sebastian-Y7q83i6F/","","","","2.0","1.72","","","","","2.0","1.74","","","","","","",""
"FDM","0000002","20240813|132953","20240812_1997004_113738_109118","R04_0_PER_M25 Arequipa","Rodriguez/Trujillo Hernandez","Grandinetti/Valente","|K|0.754126|EK|G||OL1|1.36591|EOL1|OL2|4.2735|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/peru/itf-m25-arequipa-men-doubles/rodriguez-johan-alexander-trujillo-hernandez-juan-esteban-grandinetti-tobia-valente-rocco-82gO300b/","","","","1.4","2.7","","","","","1.4","2.74","","","","","","",""
"FDM","0000003","20240813|132957","20240812_1996504_113758_113664","R04_0_POR_M25 Idanha-a-Nova","Hoogland/Soares","Augunas/Portugal","","GEW","https://www.oddsportal.com/tennis/portugal/itf-m25-idanha-a-nova-men-doubles/hoogland-joris-soares-hugo-augunas-julius-portugal-joao-AFqlc2i4/","","","","1.85","1.85","","","","","1.85","1.85","","","","","","",""
"FSM","0000006","20240813|133007","20240812_1997304_032910_068405","R04_0_ESP_M15 Gijon","Perez Contri","Barreto Sanchez","|K|0.376304|EK|G||OL1|2.72384|EOL1|OL2|1.71304|EOL2|OH1|3.99|EOH1|OH2|161|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/spain/itf-m15-gijon-men/perez-contri-sergi-barreto-sanchez-diego-augusto-xpfzWtYi/#ah;2;2.50;2","2.5","","","1.9","1.8","","","","","1.9","1.8","","","","","","",""
"FSM","0000006","20240813|133009","20240812_1997304_032910_068405","R04_0_ESP_M15 Gijon","Perez Contri","Barreto Sanchez","|K|0.376304|EK|G||OL1|2.72384|EOL1|OL2|1.71304|EOL2|OH1|3.99|EOH1|OH2|161|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/spain/itf-m15-gijon-men/perez-contri-sergi-barreto-sanchez-diego-augusto-xpfzWtYi/#ah;2;2.00;2","2.0","","","2.01","1.71","","","","","2.01","1.71","","","","","","",""
"FSM","0000006","20240813|133001","20240812_1997304_032910_068405","R04_0_ESP_M15 Gijon","Perez Contri","Barreto Sanchez","|K|0.376304|EK|G||OL1|2.72384|EOL1|OL2|1.71304|EOL2|OH1|3.99|EOH1|OH2|161|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/spain/itf-m15-gijon-men/perez-contri-sergi-barreto-sanchez-diego-augusto-xpfzWtYi/","","","","2.27","1.56","","","","","2.28","1.56","","","","","","",""
