"FSM","0000032","20250329|100710","20250324_2058510_084941_054365","R10_0_TUN_M15 Monastir","Sakellaridis","Potenza","|K|0.144915|EK|G||OL1|6.99983|EOL1|OL2|1.2519|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/tunisia/itf-m15-monastir-12-men/dimitris-sakellaridis-potenza-luca-lpD1IcHk/","","","","","","","","5.0","1.14","5.78","1.14","","","","","","",""
"CSM","0000035","20250329|100744","20250324_2052410_018648_058609","R10_1_CHI_Concepcion Challenger","Kicker","Soto","|K|0.547963|EK|G||OL1|1.97457|EOL1|OL2|2.36652|EOL2|OH1|1|EOH1|OH2|222|EOH2|EG|NA||NAOL1|1.93065|ENAOL1|NAOL2|2.4642|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/chile/concepcion-challenger-men/kicker-nicolas-soto-matias-S4oNdfy8/#ah;2;0.50;2","0.5","1.88","1.96","","","","","","","1.88","1.96","","","","","","",""
"CSM","0000035","20250329|100746","20250324_2052410_018648_058609","R10_1_CHI_Concepcion Challenger","Kicker","Soto","|K|0.547963|EK|G||OL1|1.97457|EOL1|OL2|2.36652|EOL2|OH1|1|EOH1|OH2|222|EOH2|EG|NA||NAOL1|1.93065|ENAOL1|NAOL2|2.4642|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/chile/concepcion-challenger-men/kicker-nicolas-soto-matias-S4oNdfy8/#ah;2;-0.50;2","-0.5","2.01","1.85","","","","","","","2.01","1.85","","","","","","",""
"CSM","0000035","20250329|100750","20250324_2052410_018648_058609","R10_1_CHI_Concepcion Challenger","Kicker","Soto","|K|0.547963|EK|G||OL1|1.97457|EOL1|OL2|2.36652|EOL2|OH1|1|EOH1|OH2|222|EOH2|EG|NA||NAOL1|1.93065|ENAOL1|NAOL2|2.4642|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/chile/concepcion-challenger-men/kicker-nicolas-soto-matias-S4oNdfy8/#ah;2;1.50;1","1.5","1.41","3.03","","","","","","","1.41","3.03","","","","","","",""
"CSM","0000035","20250329|100748","20250324_2052410_018648_058609","R10_1_CHI_Concepcion Challenger","Kicker","Soto","|K|0.547963|EK|G||OL1|1.97457|EOL1|OL2|2.36652|EOL2|OH1|1|EOH1|OH2|222|EOH2|EG|NA||NAOL1|1.93065|ENAOL1|NAOL2|2.4642|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/chile/concepcion-challenger-men/kicker-nicolas-soto-matias-S4oNdfy8/#ah;2;-1.50;1","-1.5","3.13","1.39","","","","","","","3.13","1.39","","","","","","",""
"CSM","0000035","20250329|100736","20250324_2052410_018648_058609","R10_1_CHI_Concepcion Challenger","Kicker","Soto","|K|0.547963|EK|G||OL1|1.97457|EOL1|OL2|2.36652|EOL2|OH1|1|EOH1|OH2|222|EOH2|EG|NA||NAOL1|1.93065|ENAOL1|NAOL2|2.4642|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/chile/concepcion-challenger-men/kicker-nicolas-soto-matias-S4oNdfy8/","","1.94","1.91","","","","","1.96","1.81","1.96","1.91","","","","","","",""
"CSM","0000036","20250329|100800","20250324_2052310_012190_081189","R10_1_ESP_Girona Challenger","Lajovic","Moller","|K|0.61468|EK|G||OL1|1.75877|EOL1|OL2|2.7716|EOL2|OH1|1|EOH1|OH2|260|EOH2|EG|NA||NAOL1|1.71965|ENAOL1|NAOL2|2.886|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/spain/girona-challenger-men/lajovic-dusan-moeller-elmer-W6yup8Li/#ah;2;-2.50;2","-2.5","1.89","1.98","","","","","1.76","2.02","1.89","2.02","","","","","","",""
"CSM","0000036","20250329|100802","20250324_2052310_012190_081189","R10_1_ESP_Girona Challenger","Lajovic","Moller","|K|0.61468|EK|G||OL1|1.75877|EOL1|OL2|2.7716|EOL2|OH1|1|EOH1|OH2|260|EOH2|EG|NA||NAOL1|1.71965|ENAOL1|NAOL2|2.886|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/spain/girona-challenger-men/lajovic-dusan-moeller-elmer-W6yup8Li/#ah;2;-3.50;2","-3.5","2.15","1.76","","","","","","","2.15","1.76","","","","","","",""
"CSM","0000036","20250329|100806","20250324_2052310_012190_081189","R10_1_ESP_Girona Challenger","Lajovic","Moller","|K|0.61468|EK|G||OL1|1.75877|EOL1|OL2|2.7716|EOL2|OH1|1|EOH1|OH2|260|EOH2|EG|NA||NAOL1|1.71965|ENAOL1|NAOL2|2.886|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/spain/girona-challenger-men/lajovic-dusan-moeller-elmer-W6yup8Li/#ah;2;1.50;1","1.5","1.26","4.18","","","","","1.2","4.5","1.26","4.5","","","","","","",""
"CSM","0000036","20250329|100804","20250324_2052310_012190_081189","R10_1_ESP_Girona Challenger","Lajovic","Moller","|K|0.61468|EK|G||OL1|1.75877|EOL1|OL2|2.7716|EOL2|OH1|1|EOH1|OH2|260|EOH2|EG|NA||NAOL1|1.71965|ENAOL1|NAOL2|2.886|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/spain/girona-challenger-men/lajovic-dusan-moeller-elmer-W6yup8Li/#ah;2;-1.50;1","-1.5","2.51","1.57","","","","","2.32","1.58","2.51","1.58","","","","","","",""
"CSM","0000036","20250329|100754","20250324_2052310_012190_081189","R10_1_ESP_Girona Challenger","Lajovic","Moller","|K|0.61468|EK|G||OL1|1.75877|EOL1|OL2|2.7716|EOL2|OH1|1|EOH1|OH2|260|EOH2|EG|NA||NAOL1|1.71965|ENAOL1|NAOL2|2.886|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/spain/girona-challenger-men/lajovic-dusan-moeller-elmer-W6yup8Li/","","1.62","2.4","","","","","1.5","2.55","1.62","2.55","","","","","","",""
