"FSM","0000025","20250117|081531","20250113_2042009_086916_030743","R09_0_TUR_M15 Antalya","Maksimovic","Vasa","|K|0.462532|EK|G||OL1|2.3219|EOL1|OL2|2.0009|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/turkey/itf-m15-antalya-2-men/maksimovic-marko-vasa-eero-UB29FH6s/","","","","","","","","","","1.94","1.77","","","","","","",""
"FSM","0000026","20250117|081544","20250113_2042009_099145_039445","R09_0_TUR_M15 Antalya","Parisca","Chepelev","|K|0.453283|EK|G||OL1|2.23873|EOL1|OL2|1.9581|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/turkey/itf-m15-antalya-2-men/parisca-ignacio-chepelev-andrey-KW56U0dJ/","","","","","","","","2.2","1.6","2.2","1.6","","","","","","",""
"SM","0000027","20250117|081558","20250113_2031506_036263_093452","R06_4_AUS_Australian Open - Melbourne","Moutet","Tien","|K|0.398932|EK|G||OL1|2.6606|EOL1|OL2|1.9372|EOL2|OH1|1|EOH1|OH2|167|EOH2|EG|NA||NAOL1|2.75347|ENAOL1|NAOL2|1.8537|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/australia/atp-australian-open/moutet-corentin-tien-learner-xW8v8LuC/","","2.07","1.83","","","","","1.98","1.82","2.07","1.83","","","","","","",""
"CSM","0000028","20250117|081607","20250113_2038509_056197_026153","R09_1_ARG_Buenos Aires Challenger","Nava","Varillas","|K|0.454015|EK|G||OL1|2.35586|EOL1|OL2|1.98536|EOL2|OH1|221|EOH1|OH2|2.576|EOH2|EG|NA||NAOL1|2.4531|ENAOL1|NAOL2|1.9412|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/nava-emilio-varillas-juan-pablo-8jB5lHas/#ah;2;1.50;2","1.5","1.85","2.0","","","","","1.79","1.98","1.85","2.0","","","","","","",""
"CSM","0000028","20250117|081609","20250113_2038509_056197_026153","R09_1_ARG_Buenos Aires Challenger","Nava","Varillas","|K|0.454015|EK|G||OL1|2.35586|EOL1|OL2|1.98536|EOL2|OH1|221|EOH1|OH2|2.576|EOH2|EG|NA||NAOL1|2.4531|ENAOL1|NAOL2|1.9412|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/nava-emilio-varillas-juan-pablo-8jB5lHas/#ah;2;0.50;2","0.5","2.0","1.85","","","","","","","2.0","1.85","","","","","","",""
"CSM","0000028","20250117|081612","20250113_2038509_056197_026153","R09_1_ARG_Buenos Aires Challenger","Nava","Varillas","|K|0.454015|EK|G||OL1|2.35586|EOL1|OL2|1.98536|EOL2|OH1|221|EOH1|OH2|2.576|EOH2|EG|NA||NAOL1|2.4531|ENAOL1|NAOL2|1.9412|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/nava-emilio-varillas-juan-pablo-8jB5lHas/#ah;2;1.50;1","1.5","1.43","2.94","","","","","1.38","2.9","1.43","2.94","","","","","","",""
"CSM","0000028","20250117|081610","20250113_2038509_056197_026153","R09_1_ARG_Buenos Aires Challenger","Nava","Varillas","|K|0.454015|EK|G||OL1|2.35586|EOL1|OL2|1.98536|EOL2|OH1|221|EOH1|OH2|2.576|EOH2|EG|NA||NAOL1|2.4531|ENAOL1|NAOL2|1.9412|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/nava-emilio-varillas-juan-pablo-8jB5lHas/#ah;2;-1.50;1","-1.5","3.63","1.31","","","","","3.35","1.3","3.63","1.31","","","","","","",""
"CSM","0000028","20250117|081601","20250113_2038509_056197_026153","R09_1_ARG_Buenos Aires Challenger","Nava","Varillas","|K|0.454015|EK|G||OL1|2.35586|EOL1|OL2|1.98536|EOL2|OH1|221|EOH1|OH2|2.576|EOH2|EG|NA||NAOL1|2.4531|ENAOL1|NAOL2|1.9412|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/nava-emilio-varillas-juan-pablo-8jB5lHas/","","2.09","1.79","","","","","2.0","1.79","2.09","1.79","","","","","","",""
"CSM","0000029","20250117|081621","20250113_2038509_024841_080391","R09_1_ARG_Buenos Aires Challenger","Villanueva","Vallejo","|K|0.401976|EK|G||OL1|2.65434|EOL1|OL2|1.81272|EOL2|OH1|1|EOH1|OH2|2.352|EOH2|EG|NA||NAOL1|2.7639|ENAOL1|NAOL2|1.7724|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/villanueva-gonzalo-vallejo-daniel-W2JzKLZa/#ah;2;3.50;2","3.5","1.92","1.93","","","","","1.82","1.94","1.92","1.94","","","","","","",""
"CSM","0000029","20250117|081623","20250113_2038509_024841_080391","R09_1_ARG_Buenos Aires Challenger","Villanueva","Vallejo","|K|0.401976|EK|G||OL1|2.65434|EOL1|OL2|1.81272|EOL2|OH1|1|EOH1|OH2|2.352|EOH2|EG|NA||NAOL1|2.7639|ENAOL1|NAOL2|1.7724|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/villanueva-gonzalo-vallejo-daniel-W2JzKLZa/#ah;2;2.50;2","2.5","2.18","1.72","","","","","","","2.18","1.72","","","","","","",""
"CSM","0000029","20250117|081626","20250113_2038509_024841_080391","R09_1_ARG_Buenos Aires Challenger","Villanueva","Vallejo","|K|0.401976|EK|G||OL1|2.65434|EOL1|OL2|1.81272|EOL2|OH1|1|EOH1|OH2|2.352|EOH2|EG|NA||NAOL1|2.7639|ENAOL1|NAOL2|1.7724|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/villanueva-gonzalo-vallejo-daniel-W2JzKLZa/#ah;2;1.50;1","1.5","1.68","2.26","","","","","1.62","2.25","1.68","2.26","","","","","","",""
"CSM","0000029","20250117|081624","20250113_2038509_024841_080391","R09_1_ARG_Buenos Aires Challenger","Villanueva","Vallejo","|K|0.401976|EK|G||OL1|2.65434|EOL1|OL2|1.81272|EOL2|OH1|1|EOH1|OH2|2.352|EOH2|EG|NA||NAOL1|2.7639|ENAOL1|NAOL2|1.7724|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/villanueva-gonzalo-vallejo-daniel-W2JzKLZa/#ah;2;-1.50;1","-1.5","4.83","1.2","","","","","4.6","1.19","4.83","1.2","","","","","","",""
"CSM","0000029","20250117|081615","20250113_2038509_024841_080391","R09_1_ARG_Buenos Aires Challenger","Villanueva","Vallejo","|K|0.401976|EK|G||OL1|2.65434|EOL1|OL2|1.81272|EOL2|OH1|1|EOH1|OH2|2.352|EOH2|EG|NA||NAOL1|2.7639|ENAOL1|NAOL2|1.7724|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/argentina/buenos-aires-2-challenger-men/villanueva-gonzalo-vallejo-daniel-W2JzKLZa/","","2.68","1.5","","","","","2.63","1.48","2.68","1.5","","","","","","",""
"CSM","0000030","20250117|081636","20250113_2038309_020396_018094","R09_1_POR_Oeiras 2 Challenger","Ferreira Silva","Mcdonald","|K|0.196187|EK|G||OL1|5.4366|EOL1|OL2|1.34875|EOL2|OH1|1|EOH1|OH2|1.75|EOH2|EG|NA||NAOL1|5.661|ENAOL1|NAOL2|1.31875|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/portugal/oeiras-2-challenger-men/silva-frederico-ferreira-mcdonald-mackenzie-z5HSrhCL/#ah;2;4.50;2","4.5","2.09","1.79","","","","","2.04","1.74","2.09","1.79","","","","","","",""
"CSM","0000030","20250117|081641","20250113_2038309_020396_018094","R09_1_POR_Oeiras 2 Challenger","Ferreira Silva","Mcdonald","|K|0.196187|EK|G||OL1|5.4366|EOL1|OL2|1.34875|EOL2|OH1|1|EOH1|OH2|1.75|EOH2|EG|NA||NAOL1|5.661|ENAOL1|NAOL2|1.31875|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/portugal/oeiras-2-challenger-men/silva-frederico-ferreira-mcdonald-mackenzie-z5HSrhCL/#ah;2;1.50;1","1.5","2.43","1.6","","","","","2.28","1.61","2.43","1.61","","","","","","",""
"CSM","0000030","20250117|081640","20250113_2038309_020396_018094","R09_1_POR_Oeiras 2 Challenger","Ferreira Silva","Mcdonald","|K|0.196187|EK|G||OL1|5.4366|EOL1|OL2|1.34875|EOL2|OH1|1|EOH1|OH2|1.75|EOH2|EG|NA||NAOL1|5.661|ENAOL1|NAOL2|1.31875|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/portugal/oeiras-2-challenger-men/silva-frederico-ferreira-mcdonald-mackenzie-z5HSrhCL/#ah;2;-1.50;1","-1.5","10.12","1.07","","","","","9.0","1.07","10.12","1.07","","","","","","",""
"CSM","0000030","20250117|081629","20250113_2038309_020396_018094","R09_1_POR_Oeiras 2 Challenger","Ferreira Silva","Mcdonald","|K|0.196187|EK|G||OL1|5.4366|EOL1|OL2|1.34875|EOL2|OH1|1|EOH1|OH2|1.75|EOH2|EG|NA||NAOL1|5.661|ENAOL1|NAOL2|1.31875|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/portugal/oeiras-2-challenger-men/silva-frederico-ferreira-mcdonald-mackenzie-z5HSrhCL/","","4.6","1.22","","","","","4.5","1.19","4.6","1.23","","","","","","",""
