"FSM","0000031","20250627|082447","20250623_2078910_055828_071614","R10_0_ESP_M25 Bakio","Chidekh","Montes-De La Torre","|K|0.444022|EK|G||OL1|2.28938|EOL1|OL2|1.926|EOL2|OH1|226|EOH1|OH2|180|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/spain/itf-m25-bakio-men/chidekh-clement-montes-de-la-torre-inaki-niiUwASp/#ah;2;1.50;1","1.5","1.36","3.08","","","","","","","1.36","3.08","","","","","","",""
"FSM","0000031","20250627|082445","20250623_2078910_055828_071614","R10_0_ESP_M25 Bakio","Chidekh","Montes-De La Torre","|K|0.444022|EK|G||OL1|2.28938|EOL1|OL2|1.926|EOL2|OH1|226|EOH1|OH2|180|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/spain/itf-m25-bakio-men/chidekh-clement-montes-de-la-torre-inaki-niiUwASp/#ah;2;-1.50;1","-1.5","2.92","1.39","","","","","","","2.92","1.39","","","","","","",""
"FSM","0000031","20250627|082437","20250623_2078910_055828_071614","R10_0_ESP_M25 Bakio","Chidekh","Montes-De La Torre","|K|0.444022|EK|G||OL1|2.28938|EOL1|OL2|1.926|EOL2|OH1|226|EOH1|OH2|180|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/spain/itf-m25-bakio-men/chidekh-clement-montes-de-la-torre-inaki-niiUwASp/","","1.83","1.93","","","","","1.8","1.92","1.8","1.92","","","","","","",""
"FSM","0000032","20250627|082458","20250623_2079009_054208_067838","R09_0_FRA_M25 Montauban","Bax","Donnet","|K|0.64907|EK|G||OL1|1.6585|EOL1|OL2|2.88705|EOL2|OH1|155|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/bax-florent-donnet-etienne-0nHHM6Lb/#ah;2;-2.00;2","-2.0","1.69","2.13","","","","","","","1.69","2.13","","","","","","",""
"FSM","0000032","20250627|082459","20250623_2079009_054208_067838","R09_0_FRA_M25 Montauban","Bax","Donnet","|K|0.64907|EK|G||OL1|1.6585|EOL1|OL2|2.88705|EOL2|OH1|155|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/bax-florent-donnet-etienne-0nHHM6Lb/#ah;2;-4.00;2","-4.0","2.22","1.64","","","","","","","2.22","1.64","","","","","","",""
"FSM","0000032","20250627|082503","20250623_2079009_054208_067838","R09_0_FRA_M25 Montauban","Bax","Donnet","|K|0.64907|EK|G||OL1|1.6585|EOL1|OL2|2.88705|EOL2|OH1|155|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/bax-florent-donnet-etienne-0nHHM6Lb/#ah;2;1.50;1","1.5","1.23","4.06","","","","","","","1.23","4.06","","","","","","",""
"FSM","0000032","20250627|082501","20250623_2079009_054208_067838","R09_0_FRA_M25 Montauban","Bax","Donnet","|K|0.64907|EK|G||OL1|1.6585|EOL1|OL2|2.88705|EOL2|OH1|155|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/bax-florent-donnet-etienne-0nHHM6Lb/#ah;2;-1.50;1","-1.5","2.21","1.65","","","","","","","2.21","1.65","","","","","","",""
"FSM","0000032","20250627|082450","20250623_2079009_054208_067838","R09_0_FRA_M25 Montauban","Bax","Donnet","|K|0.64907|EK|G||OL1|1.6585|EOL1|OL2|2.88705|EOL2|OH1|155|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/bax-florent-donnet-etienne-0nHHM6Lb/","","1.53","2.45","","","","","1.52","2.4","1.52","2.4","","","","","","",""
"FSM","0000033","20250627|082517","20250623_2079009_020651_021524","R09_0_FRA_M25 Montauban","Lamasine","Sels","|K|0.435723|EK|G||OL1|2.3299|EOL1|OL2|1.9046|EOL2|OH1|230|EOH1|OH2|178|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/lamasine-tristan-sels-jelle-OnTVNECl/#ah;2;1.50;1","1.5","1.36","3.05","","","","","","","1.36","3.05","","","","","","",""
"FSM","0000033","20250627|082515","20250623_2079009_020651_021524","R09_0_FRA_M25 Montauban","Lamasine","Sels","|K|0.435723|EK|G||OL1|2.3299|EOL1|OL2|1.9046|EOL2|OH1|230|EOH1|OH2|178|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/lamasine-tristan-sels-jelle-OnTVNECl/#ah;2;-1.50;1","-1.5","3.07","1.36","","","","","","","3.07","1.36","","","","","","",""
"FSM","0000033","20250627|082506","20250623_2079009_020651_021524","R09_0_FRA_M25 Montauban","Lamasine","Sels","|K|0.435723|EK|G||OL1|2.3299|EOL1|OL2|1.9046|EOL2|OH1|230|EOH1|OH2|178|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/lamasine-tristan-sels-jelle-OnTVNECl/","","1.89","1.88","","","","","1.85","1.85","1.85","1.85","","","","","","",""
"FSM","0000034","20250627|082526","20250623_2079009_035323_041083","R09_0_FRA_M25 Montauban","Martineau","Damas","|K|0.559264|EK|G||OL1|1.9153|EOL1|OL2|2.29951|EOL2|OH1|179|EOH1|OH2|227|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/martineau-matteo-damas-miguel-CO78jG96/#ah;2;0.50;2","0.5","1.79","1.98","","","","","","","1.79","1.98","","","","","","",""
"FSM","0000034","20250627|082527","20250623_2079009_035323_041083","R09_0_FRA_M25 Montauban","Martineau","Damas","|K|0.559264|EK|G||OL1|1.9153|EOL1|OL2|2.29951|EOL2|OH1|179|EOH1|OH2|227|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/martineau-matteo-damas-miguel-CO78jG96/#ah;2;-0.50;2","-0.5","1.91","1.85","","","","","","","1.91","1.85","","","","","","",""
"FSM","0000034","20250627|082530","20250623_2079009_035323_041083","R09_0_FRA_M25 Montauban","Martineau","Damas","|K|0.559264|EK|G||OL1|1.9153|EOL1|OL2|2.29951|EOL2|OH1|179|EOH1|OH2|227|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/martineau-matteo-damas-miguel-CO78jG96/#ah;2;1.50;1","1.5","1.33","3.17","","","","","","","1.33","3.17","","","","","","",""
"FSM","0000034","20250627|082529","20250623_2079009_035323_041083","R09_0_FRA_M25 Montauban","Martineau","Damas","|K|0.559264|EK|G||OL1|1.9153|EOL1|OL2|2.29951|EOL2|OH1|179|EOH1|OH2|227|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/martineau-matteo-damas-miguel-CO78jG96/#ah;2;-1.50;1","-1.5","2.98","1.37","","","","","","","2.98","1.37","","","","","","",""
"FSM","0000034","20250627|082520","20250623_2079009_035323_041083","R09_0_FRA_M25 Montauban","Martineau","Damas","|K|0.559264|EK|G||OL1|1.9153|EOL1|OL2|2.29951|EOL2|OH1|179|EOH1|OH2|227|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/france/itf-m25-montauban-men/martineau-matteo-damas-miguel-CO78jG96/","","1.85","1.91","","","","","1.8","1.9","1.8","1.9","","","","","","",""
"FSM","0000035","20250627|082539","20250623_2080409_045175_038463","R09_0_GER_M15 Kamen","Knaff","Wessels","|K|0.51149|EK|G||OL1|2.0972|EOL1|OL2|2.1935|EOL2|OH1|196|EOH1|OH2|205|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/germany/itf-m15-kamen-men/knaff-alex-wessels-louis-WSKXDA7U/#ah;2;1.50;2","1.5","1.76","2.02","","","","","","","1.76","2.02","","","","","","",""
"FSM","0000035","20250627|082541","20250623_2080409_045175_038463","R09_0_GER_M15 Kamen","Knaff","Wessels","|K|0.51149|EK|G||OL1|2.0972|EOL1|OL2|2.1935|EOL2|OH1|196|EOH1|OH2|205|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/germany/itf-m15-kamen-men/knaff-alex-wessels-louis-WSKXDA7U/#ah;2;1.00;2","1.0","1.81","1.96","","","","","","","1.81","1.96","","","","","","",""
"FSM","0000035","20250627|082544","20250623_2080409_045175_038463","R09_0_GER_M15 Kamen","Knaff","Wessels","|K|0.51149|EK|G||OL1|2.0972|EOL1|OL2|2.1935|EOL2|OH1|196|EOH1|OH2|205|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/germany/itf-m15-kamen-men/knaff-alex-wessels-louis-WSKXDA7U/#ah;2;1.50;1","1.5","1.4","2.89","","","","","","","1.4","2.89","","","","","","",""
"FSM","0000035","20250627|082542","20250623_2080409_045175_038463","R09_0_GER_M15 Kamen","Knaff","Wessels","|K|0.51149|EK|G||OL1|2.0972|EOL1|OL2|2.1935|EOL2|OH1|196|EOH1|OH2|205|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/germany/itf-m15-kamen-men/knaff-alex-wessels-louis-WSKXDA7U/#ah;2;-1.50;1","-1.5","3.03","1.37","","","","","","","3.03","1.37","","","","","","",""
"FSM","0000035","20250627|082534","20250623_2080409_045175_038463","R09_0_GER_M15 Kamen","Knaff","Wessels","|K|0.51149|EK|G||OL1|2.0972|EOL1|OL2|2.1935|EOL2|OH1|196|EOH1|OH2|205|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/germany/itf-m15-kamen-men/knaff-alex-wessels-louis-WSKXDA7U/","","1.94","1.83","","","","","1.92","1.8","1.92","1.8","","","","","","",""
"FSM","0000036","20250627|082555","20250623_2080409_013796_063240","R09_0_GER_M15 Kamen","Stebe","Steiner","|K|0.859894|EK|G||OL1|1.2519|EOL1|OL2|7.23282|EOL2|OH1|117|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/germany/itf-m15-kamen-men/stebe-cedrik-marcel-steiner-maik-UP5LzDDi/#ah;2;-5.00;2","-5.0","2.0","1.77","","","","","","","2.0","1.77","","","","","","",""
