"DM","0000109","20240903|124841","20240826_1940509_077438_083107","R09_4_USA_U.S. Open - New York","Lammons/Withrow","Koolhof/Mektic","|K|0.511821|EK|G||OL1|2.1266|EOL1|OL2|2.22425|EOL2|OH1|196|EOH1|OH2|205|EOH2|EG|NA||NAOL1|2.2246|ENAOL1|NAOL2|2.32675|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-2|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/usa/atp-us-open-doubles/lammons-nathaniel-withrow-jackson-koolhof-wesley-mektic-nikola-tnUa9OaM/","","2.21","1.67","","","","","2.15","1.65","2.21","1.74","","","","","","",""
"DM","0000110","20240903|124848","20240826_1940509_088311_108310","R09_4_USA_U.S. Open - New York","Skupski/Venus","Arevalo/Pavic","|K|0.401533|EK|G||OL1|2.5875|EOL1|OL2|1.8228|EOL2|OH1|1|EOH1|OH2|168|EOH2|EG|NA||NAOL1|2.725|ENAOL1|NAOL2|1.9068|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/usa/atp-us-open-doubles/skupski-neal-venus-michael-arevalo-marcelo-pavic-mate-h4QbPDqp/","","2.56","1.51","","","","","2.5","1.52","2.56","1.52","","","","","","",""
"SM","0000111","20240903|124852","20240826_1940509_063017_039309","R09_4_USA_U.S. Open - New York","Draper","De Minaur","|K|0.389954|EK|G||OL1|2.81415|EOL1|OL2|1.804|EOL2|OH1|3.5209|EOH1|OH2|2.378|EOH2|EG|NA||NAOL1|2.81929|ENAOL1|NAOL2|1.8204|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/atp-us-open/draper-jack-de-minaur-alex-tOqDy0eS/","","2.17","1.76","2.12","1.72","","","2.08","1.75","2.17","1.78","","","","","","",""
"SM","0000112","20240903|124857","20240826_1940509_047275_022807","R09_4_USA_U.S. Open - New York","Sinner","Medvedev","|K|0.766638|EK|G||OL1|1.441|EOL1|OL2|4.69755|EOL2|OH1|1.8995|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.4541|ENAOL1|NAOL2|4.70613|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA||AHS||K-1.5|1.52|1|1.52|1|EK-1.5||K21|1.52|1|1.52|1|EK21||K1.5|1.52|1|1.52|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/atp-us-open/sinner-jannik-medvedev-daniil-jJ0yp3aN/","","1.38","3.29","1.36","3.15","","","1.4","3.0","1.4","3.29","","","","","","",""
"CSM","0000114","20240903|124910","20240902_2001504_081784_074153","R04_1_AUT_Tulln Challenger","Nesterov","Rehberg","|K|0.35145|EK|G||OL1|3.03525|EOL1|OL2|1.63525|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.1635|ENAOL1|NAOL2|1.63525|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|5.003|471.955|1.416|133.627|AH-2.5|4.212|397.38|1.416|133.627|AH-2|4.212|397.38|1.506|142.078|AH-1.5|3.579|337.651|1.506|142.078||AH1.5|2.841|258.303|1.795|163.17|AH2|2.841|258.303|1.939|176.232|AH2.5|2.543|231.178|1.939|176.232|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.88927|6|1.54|6|EK-1.5||K21|6.16711|1|4.47607|6|EK21||K1.5|1.65791|6|3.00657|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/austria/tulln-challenger-men/nesterov-petr-rehberg-max-hans-x2FFomwC/#ah;2;4.50;2","4.5","1.67","2.25","","","","","","","1.67","2.25","","","","","","",""
"CSM","0000114","20240903|124908","20240902_2001504_081784_074153","R04_1_AUT_Tulln Challenger","Nesterov","Rehberg","|K|0.35145|EK|G||OL1|3.03525|EOL1|OL2|1.63525|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.1635|ENAOL1|NAOL2|1.63525|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|5.003|471.955|1.416|133.627|AH-2.5|4.212|397.38|1.416|133.627|AH-2|4.212|397.38|1.506|142.078|AH-1.5|3.579|337.651|1.506|142.078||AH1.5|2.841|258.303|1.795|163.17|AH2|2.841|258.303|1.939|176.232|AH2.5|2.543|231.178|1.939|176.232|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.88927|6|1.54|6|EK-1.5||K21|6.16711|1|4.47607|6|EK21||K1.5|1.65791|6|3.00657|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/austria/tulln-challenger-men/nesterov-petr-rehberg-max-hans-x2FFomwC/#ah;2;3.50;2","3.5","2.08","1.78","","","","","","","2.08","1.78","","","","","","",""
"CSM","0000114","20240903|124914","20240902_2001504_081784_074153","R04_1_AUT_Tulln Challenger","Nesterov","Rehberg","|K|0.35145|EK|G||OL1|3.03525|EOL1|OL2|1.63525|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.1635|ENAOL1|NAOL2|1.63525|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|5.003|471.955|1.416|133.627|AH-2.5|4.212|397.38|1.416|133.627|AH-2|4.212|397.38|1.506|142.078|AH-1.5|3.579|337.651|1.506|142.078||AH1.5|2.841|258.303|1.795|163.17|AH2|2.841|258.303|1.939|176.232|AH2.5|2.543|231.178|1.939|176.232|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.88927|6|1.54|6|EK-1.5||K21|6.16711|1|4.47607|6|EK21||K1.5|1.65791|6|3.00657|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/austria/tulln-challenger-men/nesterov-petr-rehberg-max-hans-x2FFomwC/#ah;2;1.50;1","1.5","1.81","2.04","","","","","","","1.81","2.04","","","","","","",""
"CSM","0000114","20240903|124912","20240902_2001504_081784_074153","R04_1_AUT_Tulln Challenger","Nesterov","Rehberg","|K|0.35145|EK|G||OL1|3.03525|EOL1|OL2|1.63525|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.1635|ENAOL1|NAOL2|1.63525|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|5.003|471.955|1.416|133.627|AH-2.5|4.212|397.38|1.416|133.627|AH-2|4.212|397.38|1.506|142.078|AH-1.5|3.579|337.651|1.506|142.078||AH1.5|2.841|258.303|1.795|163.17|AH2|2.841|258.303|1.939|176.232|AH2.5|2.543|231.178|1.939|176.232|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.88927|6|1.54|6|EK-1.5||K21|6.16711|1|4.47607|6|EK21||K1.5|1.65791|6|3.00657|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/austria/tulln-challenger-men/nesterov-petr-rehberg-max-hans-x2FFomwC/#ah;2;-1.50;1","-1.5","4.76","1.2","","","","","","","4.76","1.2","","","","","","",""
"CSM","0000114","20240903|124902","20240902_2001504_081784_074153","R04_1_AUT_Tulln Challenger","Nesterov","Rehberg","|K|0.35145|EK|G||OL1|3.03525|EOL1|OL2|1.63525|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.1635|ENAOL1|NAOL2|1.63525|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|5.003|471.955|1.416|133.627|AH-2.5|4.212|397.38|1.416|133.627|AH-2|4.212|397.38|1.506|142.078|AH-1.5|3.579|337.651|1.506|142.078||AH1.5|2.841|258.303|1.795|163.17|AH2|2.841|258.303|1.939|176.232|AH2.5|2.543|231.178|1.939|176.232|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.88927|6|1.54|6|EK-1.5||K21|6.16711|1|4.47607|6|EK21||K1.5|1.65791|6|3.00657|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/austria/tulln-challenger-men/nesterov-petr-rehberg-max-hans-x2FFomwC/","","2.91","1.43","","","","","3.0","1.37","3.0","1.43","","","","","","",""
