"FDM","0000001","20260317|081153","20260316_2156404_127145_127146","R04_0_URU_M15 Punta del Este","Aliano/Pablo Irigoin","Guadagno/Meneo","","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000002","20260317|081153","20260316_2156404_127144_067271","R04_0_URU_M15 Punta del Este","Bojicic Ono/De La Pena","Otegui/Tenti","|K|0.138436|EK|G||OL1|7.60596|EOL1|OL2|1.20978|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000003","20260317|081153","20260316_2156404_122661_127147","R04_0_URU_M15 Punta del Este","Camargo Lima/Schenekenberg","Del Pino/Mouilleron Salvo","|K|0.223805|EK|G||OL1|4.70244|EOL1|OL2|1.33386|EOL2|OH1|1|EOH1|OH2|129|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000004","20260317|081153","20260316_2156404_127139_127140","R04_0_URU_M15 Punta del Este","Fishback/Schachter","Ortenblad Nogueira/Zerwes Tremblay","|K|0.738825|EK|G||OL1|1.40624|EOL1|OL2|4.02916|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000005","20260317|081153","20260316_2156404_127143_100313","R04_0_URU_M15 Punta del Este","Garrone/Libre","Pinto/Zanellato","","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000006","20260317|081153","20260316_2156404_126880_127142","R04_0_URU_M15 Punta del Este","Jarry Fillol/Matta","Olivera/Zurmendi","","","-","","","","","","","","","","","","","","","","","",""
