"FDM","0000002","20240919|080956","20240916_2006609_106330_114596","R09_0_CHN_M25 Guiyang","Liu/Zheng","Park/Sim","|K|0.376133|EK|G||OL1|2.793|EOL1|OL2|1.65347|EOL2|OH1|4.522|EOH1|OH2|161|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/china/itf-m25-guiyang-men-doubles/liu-shaoyun-zheng-zhan-park-uisung-sim-seongbin-dMbAdF6C/","","","","","","","","","","1.67","2.08","","","","","","",""
"FDM","0000003","20240919|081000","20240916_2007909_102275_114660","R09_0_CZE_M15 Pardubice","Barnat/Hrazdil","Baum/Filip","|K|0.841675|EK|G||OL1|1.22213|EOL1|OL2|6.636|EOL2|OH1|119|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/czech-republic/itf-m15-pardubice-men-doubles/barnat-jiri-hrazdil-jan-baum-stepan-filip-jakub-Y1EOUjFb/","","","","1.27","3.4","","","","","1.27","3.4","","","","","","",""
"FDM","0000004","20240919|081004","20240916_2007909_114668_084516","R09_0_CZE_M15 Pardubice","Bien/Kellovsky","Jermar/Paty","","GEW","https://www.oddsportal.com/tennis/czech-republic/itf-m15-pardubice-men-doubles/bien-daniel-kellovsky-dominik-jermar-jan-paty-daniel-pdO57y84/","","","","3.9","1.21","","","","","3.9","1.22","","","","","","",""
"FDM","0000005","20240919|081009","20240916_2007909_114664_104154","R09_0_CZE_M15 Pardubice","Froemel/Kozlovsky","Recek/Siniakov","","GEW","https://www.oddsportal.com/tennis/czech-republic/itf-m15-pardubice-men-doubles/froemel-karel-kozlovsky-matyas-recek-dominik-siniakov-daniel-hEPiwrT6/","","","","6.15","1.09","","","","","6.15","1.09","","","","","","",""
"FDM","0000006","20240919|081012","20240916_2007609_114622_114623","R09_0_ESP_M15 Melilla","Elicha Navas/Winter Lopez","Garcia Paez/Ruiz Rodriguez","","GEW","https://www.oddsportal.com/tennis/spain/itf-m15-melilla-men-doubles/elicha-navas-gabriel-winter-lopez-benjamin-garcia-paez-luis-ruiz-rodriguez-hugo-IPCdPyan/","","","","","","","","","","1.1","4.5","","","","","","",""
