"FSM","0000013","20240716|192525","20240715_1990904_087865_065267","R04_0_SLO_M15 Slovenska Bistrica","Artnak","Zakaryia","|K|0.983791|EK|G||OL1|1.15|EOL1|OL2|63.1808|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men/artnak-bor-zakaryia-faris-Cx5hkfTj/#ah;2;-6.00;2","-6.0","","","1.8","1.9","","","","","1.8","1.9","","","","","","",""
"FSM","0000013","20240716|192523","20240715_1990904_087865_065267","R04_0_SLO_M15 Slovenska Bistrica","Artnak","Zakaryia","|K|0.983791|EK|G||OL1|1.15|EOL1|OL2|63.1808|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men/artnak-bor-zakaryia-faris-Cx5hkfTj/#ah;2;-6.50;2","-6.5","","","2.02","1.7","","","","","2.02","1.7","","","","","","",""
"FSM","0000013","20240716|192516","20240715_1990904_087865_065267","R04_0_SLO_M15 Slovenska Bistrica","Artnak","Zakaryia","|K|0.983791|EK|G||OL1|1.15|EOL1|OL2|63.1808|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men/artnak-bor-zakaryia-faris-Cx5hkfTj/","","","","1.09","6.15","","","","","1.09","6.15","","","","","","",""
"FSM","0000014","20240716|192538","20240715_1990904_076801_080500","R04_0_SLO_M15 Slovenska Bistrica","Basic","Karol","|K|0.200016|EK|G||OL1|5.12|EOL1|OL2|1.34064|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men/basic-nikola-karol-milos-t8ge9FKM/#ah;2;5.50;2","5.5","","","1.67","2.07","","","","","1.67","2.07","","","","","","",""
"FSM","0000014","20240716|192540","20240715_1990904_076801_080500","R04_0_SLO_M15 Slovenska Bistrica","Basic","Karol","|K|0.200016|EK|G||OL1|5.12|EOL1|OL2|1.34064|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men/basic-nikola-karol-milos-t8ge9FKM/#ah;2;5.00;2","5.0","","","1.84","1.86","","","","","1.84","1.86","","","","","","",""
"FSM","0000014","20240716|192531","20240715_1990904_076801_080500","R04_0_SLO_M15 Slovenska Bistrica","Basic","Karol","|K|0.200016|EK|G||OL1|5.12|EOL1|OL2|1.34064|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men/basic-nikola-karol-milos-t8ge9FKM/","","","","3.65","1.24","","","","","3.65","1.24","","","","","","",""
"FSM","0000015","20240716|192549","20240715_1990904_054553_031698","R04_0_SLO_M15 Slovenska Bistrica","Bosio","Giacomini","|K|0.500853|EK|G||OL1|2.128|EOL1|OL2|2.13864|EOL2|OH1|200|EOH1|OH2|201|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men-doubles/bosio-gabriele-giacomini-luca-QD8f56Jl/#ah;2;0.50;2","0.5","","","1.81","1.89","","","","","1.81","1.89","","","","","","",""
"FSM","0000015","20240716|192552","20240715_1990904_054553_031698","R04_0_SLO_M15 Slovenska Bistrica","Bosio","Giacomini","|K|0.500853|EK|G||OL1|2.128|EOL1|OL2|2.13864|EOL2|OH1|200|EOH1|OH2|201|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men-doubles/bosio-gabriele-giacomini-luca-QD8f56Jl/#ah;2;-0.50;2","-0.5","","","1.89","1.81","","","","","1.89","1.81","","","","","","",""
"FSM","0000015","20240716|192544","20240715_1990904_054553_031698","R04_0_SLO_M15 Slovenska Bistrica","Bosio","Giacomini","|K|0.500853|EK|G||OL1|2.128|EOL1|OL2|2.13864|EOL2|OH1|200|EOH1|OH2|201|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men-doubles/bosio-gabriele-giacomini-luca-QD8f56Jl/","","","","1.85","1.85","","","","","1.85","1.85","","","","","","",""
"FSM","0000016","20240716|192606","20240715_1990904_100196_030742","R04_0_SLO_M15 Slovenska Bistrica","Carboni","Kaukovalta","|K|0.941498|EK|G||OL1|1.15|EOL1|OL2|17.5104|EOL2|OH1|107|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovenia/itf-m15-slovenska-bistrica-men/carboni-lorenzo-kaukovalta-patrick-nTd33pl1/#ah;2;-6.00;2","-6.0","","","1.74","1.96","","","","","1.74","1.96","","","","","","",""
