"FDM","0000013","20260310|135957","20260309_2154404_126983_126984","R04_0_CAN_M15 Montreal","Flores/Kakhniuk","Genereux/Van Noord","|K|0.770036|EK|G||OL1|1.3442|EOL1|OL2|4.5762|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000014","20260310|135957","20260309_2154404_126978_126819","R04_0_CAN_M15 Montreal","Fradkin/Vasser","George/Horwood","|K|0.521316|EK|G||OL1|1.98528|EOL1|OL2|2.19868|EOL2|OH1|1|EOH1|OH2|3.553|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000015","20260310|135957","20260309_2154404_126980_126817","R04_0_CAN_M15 Montreal","Pelletier/St-Hilaire","Jarvis/Vance","","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000016","20260310|135957","20260309_2154404_126668_126979","R04_0_CAN_M15 Montreal","Roberts/Slocombe","Brown/Palavestra","|K|0.514507|EK|G||OL1|2.0163|EOL1|OL2|2.16712|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000017","20260310|135957","20260309_2154009_105111_046858","R09_0_IND_M25 Kolkata","Bozemoj/Pel","Shanmugam/Sureshkumar","|K|0.635742|EK|G||OL1|1.63372|EOL1|OL2|2.893|EOL2|OH1|158|EOH1|OH2|4.675|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000018","20260310|135957","20260309_2154009_126920_126921","R09_0_IND_M25 Kolkata","Vishal Balsekar/Derepasko","Kamath/Sharma","|K|0.558238|EK|G||OL1|1.8612|EOL1|OL2|2.38804|EOL2|OH1|180|EOH1|OH2|3.859|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
