"FSM","0000025","20241130|083012","20241125_2026210_091530_084377","R10_0_TUR_M25 Antalya","Gulin","Brunold","|K|0.354947|EK|G||OL1|2.88768|EOL1|OL2|1.65984|EOL2|OH1|4.23|EOH1|OH2|156|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|461.25|461.25|136.328|136.328|AH-3.5|375.272|375.272|136.328|136.328|AH-3|375.272|375.272|143.402|143.402|AH-2.5|330.403|330.403|143.402|143.402|AH-2|330.403|330.403|149.994|149.994|AH-1.5|300.025|300.025|149.994|149.994||AH1.5|247.407|247.407|167.839|167.839|AH2|247.407|247.407|177.38|177.38|AH2.5|229.233|229.233|177.38|177.38|AH3|229.233|229.233|195.878|195.878|AH3.5|204.299|204.299|195.878|195.878|AH4|204.299|204.299|234.342|234.342|AH4.5|174.437|174.437|234.342|234.342|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/turkey/itf-m25-antalya-6-men/svyatoslav-gulin-brunold-mika-6sDeNP24/","","","","","","","","","","2.85","1.38","","","","","","",""
"FSM","0000026","20241130|083035","20241125_2026210_037047_104215","R10_0_TUR_M25 Antalya","Juarez","Budkov Kjaer","|K|0.156176|EK|G||OL1|6.56384|EOL1|OL2|1.26616|EOL2|OH1|1|EOH1|OH2|119|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|5650.47|5650.47|105.868|105.868|AH-3.5|1804.26|1804.26|105.868|105.868|AH-3|1804.26|1804.26|109.458|109.458|AH-2.5|1157.3|1157.3|109.458|109.458|AH-2|1157.3|1157.3|110.947|110.947|AH-1.5|1013.52|1013.52|110.947|110.947||AH1.5|574.161|574.161|121.09|121.09|AH2|574.161|574.161|128.926|128.926|AH2.5|445.714|445.714|128.926|128.926|AH3|445.714|445.714|141.078|141.078|AH3.5|343.441|343.441|141.078|141.078|AH4|343.441|343.441|166.145|166.145|AH4.5|251.183|251.183|166.145|166.145|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/turkey/itf-m25-antalya-6-men/juarez-facundo-budkov-kjaer-nicolai-2964L3XG/#ah;2;5.50;2","5.5","","","1.85","1.85","","","","","1.85","1.85","","","","","","",""
"FSM","0000026","20241130|083026","20241125_2026210_037047_104215","R10_0_TUR_M25 Antalya","Juarez","Budkov Kjaer","|K|0.156176|EK|G||OL1|6.56384|EOL1|OL2|1.26616|EOL2|OH1|1|EOH1|OH2|119|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|5650.47|5650.47|105.868|105.868|AH-3.5|1804.26|1804.26|105.868|105.868|AH-3|1804.26|1804.26|109.458|109.458|AH-2.5|1157.3|1157.3|109.458|109.458|AH-2|1157.3|1157.3|110.947|110.947|AH-1.5|1013.52|1013.52|110.947|110.947||AH1.5|574.161|574.161|121.09|121.09|AH2|574.161|574.161|128.926|128.926|AH2.5|445.714|445.714|128.926|128.926|AH3|445.714|445.714|141.078|141.078|AH3.5|343.441|343.441|141.078|141.078|AH4|343.441|343.441|166.145|166.145|AH4.5|251.183|251.183|166.145|166.145|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/turkey/itf-m25-antalya-6-men/juarez-facundo-budkov-kjaer-nicolai-2964L3XG/","","","","4.57","1.16","","","4.05","1.2","4.57","1.2","","","","","","",""
"CSM","0000027","20241130|083052","20241125_2021410_034349_050000","R10_1_CHI_Temuco Challenger","Habib","Reis Da Silva","|K|0.700518|EK|G||OL1|1.50865|EOL1|OL2|3.5571|EOL2|OH1|143|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.50865|ENAOL1|NAOL2|3.7074|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.121|200.109|2.574|242.822|AH-2.5|1.802|170.017|2.574|242.822|AH-2|1.802|170.017|3.02|284.891|AH-1.5|1.633|154.086|3.02|284.891||AH1.5|1.476|134.167|4.319|392.676|AH2|1.476|134.167|5.083|462.104|AH2.5|1.404|127.616|5.083|462.104|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.41578|6|1.94232|6|EK-1.5||K21|4.60137|6|6.58557|1|EK21||K1.5|1.54|6|7.12736|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/habib-hady-reis-da-silva-joao-lucas-IimuviaJ/#ah;2;-2.50;2","-2.5","1.73","2.17","1.67","2.07","","","","","1.73","2.17","","","","","","",""
"CSM","0000027","20241130|083050","20241125_2021410_034349_050000","R10_1_CHI_Temuco Challenger","Habib","Reis Da Silva","|K|0.700518|EK|G||OL1|1.50865|EOL1|OL2|3.5571|EOL2|OH1|143|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.50865|ENAOL1|NAOL2|3.7074|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.121|200.109|2.574|242.822|AH-2.5|1.802|170.017|2.574|242.822|AH-2|1.802|170.017|3.02|284.891|AH-1.5|1.633|154.086|3.02|284.891||AH1.5|1.476|134.167|4.319|392.676|AH2|1.476|134.167|5.083|462.104|AH2.5|1.404|127.616|5.083|462.104|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.41578|6|1.94232|6|EK-1.5||K21|4.60137|6|6.58557|1|EK21||K1.5|1.54|6|7.12736|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/habib-hady-reis-da-silva-joao-lucas-IimuviaJ/#ah;2;-3.50;2","-3.5","2.05","1.82","1.95","1.75","","","2.04","1.74","2.05","1.82","","","","","","",""
"CSM","0000027","20241130|083056","20241125_2021410_034349_050000","R10_1_CHI_Temuco Challenger","Habib","Reis Da Silva","|K|0.700518|EK|G||OL1|1.50865|EOL1|OL2|3.5571|EOL2|OH1|143|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.50865|ENAOL1|NAOL2|3.7074|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.121|200.109|2.574|242.822|AH-2.5|1.802|170.017|2.574|242.822|AH-2|1.802|170.017|3.02|284.891|AH-1.5|1.633|154.086|3.02|284.891||AH1.5|1.476|134.167|4.319|392.676|AH2|1.476|134.167|5.083|462.104|AH2.5|1.404|127.616|5.083|462.104|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.41578|6|1.94232|6|EK-1.5||K21|4.60137|6|6.58557|1|EK21||K1.5|1.54|6|7.12736|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/habib-hady-reis-da-silva-joao-lucas-IimuviaJ/#ah;2;1.50;1","1.5","1.18","5.17","1.16","4.57","","","1.18","4.9","1.18","5.17","","","","","","",""
"CSM","0000027","20241130|083054","20241125_2021410_034349_050000","R10_1_CHI_Temuco Challenger","Habib","Reis Da Silva","|K|0.700518|EK|G||OL1|1.50865|EOL1|OL2|3.5571|EOL2|OH1|143|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.50865|ENAOL1|NAOL2|3.7074|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.121|200.109|2.574|242.822|AH-2.5|1.802|170.017|2.574|242.822|AH-2|1.802|170.017|3.02|284.891|AH-1.5|1.633|154.086|3.02|284.891||AH1.5|1.476|134.167|4.319|392.676|AH2|1.476|134.167|5.083|462.104|AH2.5|1.404|127.616|5.083|462.104|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.41578|6|1.94232|6|EK-1.5||K21|4.60137|6|6.58557|1|EK21||K1.5|1.54|6|7.12736|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/habib-hady-reis-da-silva-joao-lucas-IimuviaJ/#ah;2;-1.50;1","-1.5","2.2","1.71","2.1","1.65","","","2.23","1.63","2.23","1.71","","","","","","",""
"CSM","0000027","20241130|083043","20241125_2021410_034349_050000","R10_1_CHI_Temuco Challenger","Habib","Reis Da Silva","|K|0.700518|EK|G||OL1|1.50865|EOL1|OL2|3.5571|EOL2|OH1|143|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.50865|ENAOL1|NAOL2|3.7074|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.121|200.109|2.574|242.822|AH-2.5|1.802|170.017|2.574|242.822|AH-2|1.802|170.017|3.02|284.891|AH-1.5|1.633|154.086|3.02|284.891||AH1.5|1.476|134.167|4.319|392.676|AH2|1.476|134.167|5.083|462.104|AH2.5|1.404|127.616|5.083|462.104|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.41578|6|1.94232|6|EK-1.5||K21|4.60137|6|6.58557|1|EK21||K1.5|1.54|6|7.12736|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/habib-hady-reis-da-silva-joao-lucas-IimuviaJ/","","1.45","2.85","1.41","2.68","","","1.45","2.7","1.45","2.89","","","","","","",""
"CSM","0000028","20241130|083107","20241125_2021410_012534_042229","R10_1_CHI_Temuco Challenger","Olivo","Ugo Carabelli","|K|0.151714|EK|G||OL1|7.029|EOL1|OL2|1.2449|EOL2|OH1|1|EOH1|OH2|118|EOH2|EG|NA||NAOL1|7.326|ENAOL1|NAOL2|1.2449|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|22.871|2157.69|1.152|108.719|AH-2.5|13.217|1246.87|1.152|108.719|AH-2|13.217|1246.87|1.173|110.615|AH-1.5|11.046|1042.04|1.173|110.615||AH1.5|6.171|560.984|1.339|121.693|AH2|6.171|560.984|1.447|131.565|AH2.5|4.585|416.803|1.447|131.565|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|19.0224|1|1.54|1|EK-1.5||K21|9.63987|1|3.97479|6|EK21||K1.5|2.46198|6|1.94542|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/olivo-renzo-ugo-carabelli-camilo-Sl9Yegeo/#ah;2;4.50;2","4.5","2.0","1.85","1.91","1.79","","","","","2.0","1.85","","","","","","",""
"CSM","0000028","20241130|083109","20241125_2021410_012534_042229","R10_1_CHI_Temuco Challenger","Olivo","Ugo Carabelli","|K|0.151714|EK|G||OL1|7.029|EOL1|OL2|1.2449|EOL2|OH1|1|EOH1|OH2|118|EOH2|EG|NA||NAOL1|7.326|ENAOL1|NAOL2|1.2449|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|22.871|2157.69|1.152|108.719|AH-2.5|13.217|1246.87|1.152|108.719|AH-2|13.217|1246.87|1.173|110.615|AH-1.5|11.046|1042.04|1.173|110.615||AH1.5|6.171|560.984|1.339|121.693|AH2|6.171|560.984|1.447|131.565|AH2.5|4.585|416.803|1.447|131.565|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|19.0224|1|1.54|1|EK-1.5||K21|9.63987|1|3.97479|6|EK21||K1.5|2.46198|6|1.94542|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/olivo-renzo-ugo-carabelli-camilo-Sl9Yegeo/#ah;2;3.50;2","3.5","2.55","1.55","2.44","1.49","","","","","2.55","1.55","","","","","","",""
"CSM","0000028","20241130|083113","20241125_2021410_012534_042229","R10_1_CHI_Temuco Challenger","Olivo","Ugo Carabelli","|K|0.151714|EK|G||OL1|7.029|EOL1|OL2|1.2449|EOL2|OH1|1|EOH1|OH2|118|EOH2|EG|NA||NAOL1|7.326|ENAOL1|NAOL2|1.2449|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|22.871|2157.69|1.152|108.719|AH-2.5|13.217|1246.87|1.152|108.719|AH-2|13.217|1246.87|1.173|110.615|AH-1.5|11.046|1042.04|1.173|110.615||AH1.5|6.171|560.984|1.339|121.693|AH2|6.171|560.984|1.447|131.565|AH2.5|4.585|416.803|1.447|131.565|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|19.0224|1|1.54|1|EK-1.5||K21|9.63987|1|3.97479|6|EK21||K1.5|2.46198|6|1.94542|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/olivo-renzo-ugo-carabelli-camilo-Sl9Yegeo/#ah;2;1.50;1","1.5","2.18","1.72","2.08","1.66","","","","","2.18","1.72","","","","","","",""
"CSM","0000028","20241130|083111","20241125_2021410_012534_042229","R10_1_CHI_Temuco Challenger","Olivo","Ugo Carabelli","|K|0.151714|EK|G||OL1|7.029|EOL1|OL2|1.2449|EOL2|OH1|1|EOH1|OH2|118|EOH2|EG|NA||NAOL1|7.326|ENAOL1|NAOL2|1.2449|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|22.871|2157.69|1.152|108.719|AH-2.5|13.217|1246.87|1.152|108.719|AH-2|13.217|1246.87|1.173|110.615|AH-1.5|11.046|1042.04|1.173|110.615||AH1.5|6.171|560.984|1.339|121.693|AH2|6.171|560.984|1.447|131.565|AH2.5|4.585|416.803|1.447|131.565|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|19.0224|1|1.54|1|EK-1.5||K21|9.63987|1|3.97479|6|EK21||K1.5|2.46198|6|1.94542|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/olivo-renzo-ugo-carabelli-camilo-Sl9Yegeo/#ah;2;-1.50;1","-1.5","8.62","1.09","6.9","1.07","","","8.0","1.08","8.62","1.09","","","","","","",""
"CSM","0000028","20241130|083100","20241125_2021410_012534_042229","R10_1_CHI_Temuco Challenger","Olivo","Ugo Carabelli","|K|0.151714|EK|G||OL1|7.029|EOL1|OL2|1.2449|EOL2|OH1|1|EOH1|OH2|118|EOH2|EG|NA||NAOL1|7.326|ENAOL1|NAOL2|1.2449|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|22.871|2157.69|1.152|108.719|AH-2.5|13.217|1246.87|1.152|108.719|AH-2|13.217|1246.87|1.173|110.615|AH-1.5|11.046|1042.04|1.173|110.615||AH1.5|6.171|560.984|1.339|121.693|AH2|6.171|560.984|1.447|131.565|AH2.5|4.585|416.803|1.447|131.565|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|19.0224|1|1.54|1|EK-1.5||K21|9.63987|1|3.97479|6|EK21||K1.5|2.46198|6|1.94542|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/chile/temuco-challenger-men/olivo-renzo-ugo-carabelli-camilo-Sl9Yegeo/","","4.28","1.24","3.9","1.21","","","4.25","1.22","4.28","1.24","","","","","","",""
