"FDM","0000007","20260302|131404","20260302_2152604_126574_126580","R04_0_AUS_M25 Launceston","Hsu/Ichikawa","Sueoka/Taguchi","|K|0.614773|EK|G||OL1|1.68542|EOL1|OL2|2.7352|EOL2|OH1|163|EOH1|OH2|4.42|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000008","20260302|131404","20260302_2152604_126731_126732","R04_0_AUS_M25 Launceston","Mackenzie/Nagoudi","Smith/Zhao","","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000009","20260302|131404","20260302_2153304_112043_107006","R04_0_CHN_M15 Maanshan","Chanta/Suksumrarn","Inui/Masabayashi","|K|0.621399|EK|G||OL1|1.66474|EOL1|OL2|2.7878|EOL2|OH1|161|EOH1|OH2|4.505|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000010","20260302|131404","20260302_2153304_105052_112855","R04_0_CHN_M15 Maanshan","Dong/Xiao","Samrej/Sornlaksup","|K|0.272806|EK|G||OL1|3.86084|EOL1|OL2|1.42692|EOL2|OH1|1|EOH1|OH2|138|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000011","20260302|131404","20260302_2153304_126741_118752","R04_0_CHN_M15 Maanshan","Ferguson/Baoluo","Hsu/Yang","|K|0.397445|EK|G||OL1|2.65104|EOL1|OL2|1.71644|EOL2|OH1|4.284|EOH1|OH2|166|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000012","20260302|131404","20260302_2153304_126736_126737","R04_0_CHN_M15 Maanshan","Hsieh/Park","Liu/Yang","|K|0.812067|EK|G||OL1|1.28216|EOL1|OL2|5.60716|EOL2|OH1|124|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
