"FDM","0000001","20240920|181815","20240916_2006812_056674_109059","R12_0_AUS_M25 Darwin","Delaney/Delaney","Hulme/Watt","|K|0.41652|EK|G||OL1|2.5305|EOL1|OL2|1.76644|EOL2|OH1|4.097|EOH1|OH2|172|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/australia/itf-m25-darwin-2-men-doubles/delaney-jake-delaney-jesse-hulme-matthew-watt-james-GKMjRu77/","","","","","","","","","","1.53","2.36","","","","","","",""
"FDM","0000002","20240920|181819","20240916_2007912_102275_104154","R12_0_CZE_M15 Pardubice","Barnat/Hrazdil","Recek/Siniakov","|K|0.758|EK|G||OL1|1.35564|EOL1|OL2|4.347|EOL2|OH1|132|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/czech-republic/itf-m15-pardubice-men-doubles/barnat-jiri-hrazdil-jan-recek-dominik-siniakov-daniel-SU4C1MrK/","","","","","","","","","","1.4","2.74","","","","","","",""
"FDM","0000003","20240920|181822","20240916_2007212_114655_114659","R12_0_EGY_M15 Sharm ElSheikh","Gayk/Kamrowski","El Sallaly/Ianin","|K|0.332551|EK|G||OL1|3.1605|EOL1|OL2|1.5405|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/egypt/itf-m15-sharm-elsheikh-10-men-doubles/gayk-christoph-kamrowski-marcel-el-sallaly-akram-ianin-nikita-4vIfsOMO/","","","","4.57","1.16","","","","","4.57","1.17","","","","","","",""
"FDM","0000005","20240920|181832","20240916_2007710_114696_114486","R10_0_IRI_M15 Tehran","Van Der Meerschen/Vujic","Dev S D/Javia","|K|0.193272|EK|G||OL1|5.439|EOL1|OL2|1.27348|EOL2|OH1|1|EOH1|OH2|124|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/iran/itf-m15-tehran-2-men-doubles/van-der-meerschen-martin-vujic-stefan-dev-s-d-prajwal-javia-dev-GrV3YSwf/","","","","","","","","","","","","","","","","","",""
"FSM","0000006","20240920|181842","20240916_2006810_026965_092640","R10_0_AUS_M25 Darwin","Jasika","Bradshaw","|K|0.808251|EK|G||OL1|1.31936|EOL1|OL2|5.34528|EOL2|OH1|124|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|192.053|192.053|275.85|275.85|AH-3.5|156.867|156.867|275.85|275.85|AH-3|156.867|156.867|343.289|343.289|AH-2.5|141.103|141.103|343.289|343.289|AH-2|141.103|141.103|416.16|416.16|AH-1.5|131.63|131.63|416.16|416.16||AH1.5|119.874|119.874|603.177|603.177|AH2|119.874|119.874|711.748|711.748|AH2.5|116.347|116.347|711.748|711.748|AH3|116.347|116.347|1030.6|1030.6|AH3.5|110.746|110.746|1030.6|1030.6|AH4|110.746|110.746|2387.07|2387.07|AH4.5|104.372|104.372|2387.07|2387.07|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/australia/itf-m25-darwin-2-men/jasika-omar-bradshaw-jacob-jJnVMGUI/#ah;2;-4.50;2","-4.5","1.83","1.93","","","","","","","1.83","1.93","","","","","","",""
"FSM","0000006","20240920|181844","20240916_2006810_026965_092640","R10_0_AUS_M25 Darwin","Jasika","Bradshaw","|K|0.808251|EK|G||OL1|1.31936|EOL1|OL2|5.34528|EOL2|OH1|124|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|192.053|192.053|275.85|275.85|AH-3.5|156.867|156.867|275.85|275.85|AH-3|156.867|156.867|343.289|343.289|AH-2.5|141.103|141.103|343.289|343.289|AH-2|141.103|141.103|416.16|416.16|AH-1.5|131.63|131.63|416.16|416.16||AH1.5|119.874|119.874|603.177|603.177|AH2|119.874|119.874|711.748|711.748|AH2.5|116.347|116.347|711.748|711.748|AH3|116.347|116.347|1030.6|1030.6|AH3.5|110.746|110.746|1030.6|1030.6|AH4|110.746|110.746|2387.07|2387.07|AH4.5|104.372|104.372|2387.07|2387.07|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/australia/itf-m25-darwin-2-men/jasika-omar-bradshaw-jacob-jJnVMGUI/#ah;2;-5.00;2","-5.0","2.11","1.69","","","","","","","2.11","1.69","","","","","","",""
"FSM","0000006","20240920|181849","20240916_2006810_026965_092640","R10_0_AUS_M25 Darwin","Jasika","Bradshaw","|K|0.808251|EK|G||OL1|1.31936|EOL1|OL2|5.34528|EOL2|OH1|124|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|192.053|192.053|275.85|275.85|AH-3.5|156.867|156.867|275.85|275.85|AH-3|156.867|156.867|343.289|343.289|AH-2.5|141.103|141.103|343.289|343.289|AH-2|141.103|141.103|416.16|416.16|AH-1.5|131.63|131.63|416.16|416.16||AH1.5|119.874|119.874|603.177|603.177|AH2|119.874|119.874|711.748|711.748|AH2.5|116.347|116.347|711.748|711.748|AH3|116.347|116.347|1030.6|1030.6|AH3.5|110.746|110.746|1030.6|1030.6|AH4|110.746|110.746|2387.07|2387.07|AH4.5|104.372|104.372|2387.07|2387.07|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/australia/itf-m25-darwin-2-men/jasika-omar-bradshaw-jacob-jJnVMGUI/#ah;2;1.50;1","1.5","1.07","8.0","","","","","","","1.07","8.0","","","","","","",""
"FSM","0000006","20240920|181846","20240916_2006810_026965_092640","R10_0_AUS_M25 Darwin","Jasika","Bradshaw","|K|0.808251|EK|G||OL1|1.31936|EOL1|OL2|5.34528|EOL2|OH1|124|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|192.053|192.053|275.85|275.85|AH-3.5|156.867|156.867|275.85|275.85|AH-3|156.867|156.867|343.289|343.289|AH-2.5|141.103|141.103|343.289|343.289|AH-2|141.103|141.103|416.16|416.16|AH-1.5|131.63|131.63|416.16|416.16||AH1.5|119.874|119.874|603.177|603.177|AH2|119.874|119.874|711.748|711.748|AH2.5|116.347|116.347|711.748|711.748|AH3|116.347|116.347|1030.6|1030.6|AH3.5|110.746|110.746|1030.6|1030.6|AH4|110.746|110.746|2387.07|2387.07|AH4.5|104.372|104.372|2387.07|2387.07|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/australia/itf-m25-darwin-2-men/jasika-omar-bradshaw-jacob-jJnVMGUI/#ah;2;-1.50;1","-1.5","1.59","2.29","","","","","","","1.59","2.29","","","","","","",""
"FSM","0000006","20240920|181836","20240916_2006810_026965_092640","R10_0_AUS_M25 Darwin","Jasika","Bradshaw","|K|0.808251|EK|G||OL1|1.31936|EOL1|OL2|5.34528|EOL2|OH1|124|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|192.053|192.053|275.85|275.85|AH-3.5|156.867|156.867|275.85|275.85|AH-3|156.867|156.867|343.289|343.289|AH-2.5|141.103|141.103|343.289|343.289|AH-2|141.103|141.103|416.16|416.16|AH-1.5|131.63|131.63|416.16|416.16||AH1.5|119.874|119.874|603.177|603.177|AH2|119.874|119.874|711.748|711.748|AH2.5|116.347|116.347|711.748|711.748|AH3|116.347|116.347|1030.6|1030.6|AH3.5|110.746|110.746|1030.6|1030.6|AH4|110.746|110.746|2387.07|2387.07|AH4.5|104.372|104.372|2387.07|2387.07|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/australia/itf-m25-darwin-2-men/jasika-omar-bradshaw-jacob-jJnVMGUI/","","1.21","4.15","","","","","","","1.21","4.38","","","","","","",""
