"FDM","0000001","20260226|145307","20260223_2146310_117668_091997","R10_0_AUS_M25 Burnie","Delaney/Hulme","Saitoh/Yamanaka","|K|0.644437|EK|G||OL1|1.61304|EOL1|OL2|2.96664|EOL2|OH1|156|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000002","20260226|145307","20260223_2146310_126576_109772","R10_0_AUS_M25 Burnie","Fancutt/Markovina","Cook/Sach","","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000003","20260226|145307","20260223_2146709_126516_126656","R09_0_CRC_M15 San Jose","Pinto/Urrea","Fradkin/Kakhniuk","|K|0.491997|EK|G||OL1|2.14608|EOL1|OL2|2.07244|EOL2|OH1|1|EOH1|OH2|3.349|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000004","20260226|145307","20260223_2146910_105426_126601","R10_0_EGY_M15 Sharm ElSheikh","Markiewicz/Zeuch","Duran/Uzhylovskyi","|K|0.476177|EK|G||OL1|2.21972|EOL1|OL2|1.97494|EOL2|OH1|3.587|EOH1|OH2|191|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDV","0000005","20260226|145307","20260223_1684110_106925_103578","R10_0_IND_W15 Gurugram","Kuharenko/Yashina","Chanta/Naklo","|K|0.376909|EK|G||OL1|2.793|EOL1|OL2|1.65347|EOL2|OH1|266|EOH1|OH2|161|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDV","0000006","20260226|145307","20260223_1684110_106934_099547","R10_0_IND_W15 Gurugram","Shivani Chilakalapudi/Ozeki","Arifullina/Burdina","|K|0.372427|EK|G||OL1|2.8245|EOL1|OL2|1.6432|EOL2|OH1|269|EOH1|OH2|160|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
