"DM","0000025","20250415|093506","20250414_2033404_035651_113218","R04_2_ESP_Barcelona Open Banc Sabadell - Barcelona","Gonzalez/Molteni","Arends/Johnson","|K|0.589509|EK|G||OL1|1.887|EOL1|OL2|2.6596|EOL2|OH1|2.55|EOH1|OH2|244|EOH2|EG|NA||NAOL1|1.9278|ENAOL1|NAOL2|2.623|ENAOL2|NAVE1|-7|ENAVE1|NAVE2|-4|ENAVE2||ENA|","","-","","","","","","","","","","","","","","","","","",""
"DM","0000026","20250415|093506","20250414_2033404_070756_051352","R04_2_ESP_Barcelona Open Banc Sabadell - Barcelona","Nouza/Rikl","Martinez/Munar","|K|0.653197|EK|G||OL1|1.7094|EOL1|OL2|3.1501|EOL2|OH1|2.31|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.74636|ENAOL1|NAOL2|3.10675|ENAOL2|NAVE1|-7|ENAVE1|NAVE2|-4|ENAVE2||ENA|","","-","","","","","","","","","","","","","","","","","",""
"FSM","0000027","20250415|093506","20250414_2062904_092242_095918","R04_0_CHN_M15 Luan","Chen","Leong M.","|K|0.276875|EK|G||OL1|3.66706|EOL1|OL2|1.4873|EOL2|OH1|1|EOH1|OH2|139|EOH2|EG|NA|NOT|ENA|","","-","","","","","","","","","","","","","","","","","",""
"FSM","0000029","20250415|093506","20250414_2062904_066045_036897","R04_0_CHN_M15 Luan","Sornlaksup","Zhu","|K|0.671447|EK|G||OL1|1.5943|EOL1|OL2|3.08965|EOL2|OH1|149|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","","-","","","","","","","","","","","","","","","","","",""
