"FDM","0000001","20260227|084154","20260223_2146710_126519_126661","R10_0_CRC_M15 San Jose","Baker/Suarez","Miguel Bolivar Idarraga/Carlos Fuentes Vasquez","","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000002","20260227|084154","20260223_2146710_124261_126516","R10_0_CRC_M15 San Jose","Seeman/Strombachs","Pinto/Urrea","|K|0.670748|EK|G||OL1|1.551|EOL1|OL2|3.19808|EOL2|OH1|150|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000003","20260227|084154","20260223_2146910_126595_095592","R10_0_EGY_M15 Sharm ElSheikh","Elsayed/Milic","Bassem Sobhy/Zakaria","|K|0.392019|EK|G||OL1|2.69312|EOL1|OL2|1.7061|EOL2|OH1|4.352|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000004","20260227|084154","20260223_2147110_126635_126637","R10_0_ESP_M15 Villena","Blanch/Hashem","Alam/Vasa","","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000005","20260227|084154","20260223_2147110_123279_126477","R10_0_ESP_M15 Villena","Djukic Valera/Rios Perez","Burdet/Gutierrez","|K|0.128681|EK|G||OL1|8.18456|EOL1|OL2|1.1891|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
"FDM","0000006","20260227|084154","20260223_2146410_088519_125048","R10_0_POL_M25 Pszczyna","Hands/Wendelken","Kellovsky/Sels","|K|0.562577|EK|G||OL1|1.84052|EOL1|OL2|2.40908|EOL2|OH1|178|EOH1|OH2|3.893|EOH2|EG|","","-","","","","","","","","","","","","","","","","","",""
