"SM","0000019","20250706|080727","20250630_2034807_047275_011953","R07_4_GBR_Wimbledon - London","Sinner","Dimitrov","|K|0.995709|EK|G||OL1|1.3|EOL1|OL2|247.001|EOL2|OH1|101|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1211|ENAOL1|NAOL2|255.623|ENAOL2|NAVE1|-2.4|ENAVE1|NAVE2|-4.3|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/united-kingdom/atp-wimbledon/sinner-jannik-dimitrov-grigor-W0WvH4E6/","","1.04","16.12","","","","","1.05","11.0","1.05","15.48","","","","","","",""
"CSM","0000020","20250706|080741","20250630_2074012_026421_025533","R12_1_FRA_Troyes Challenger","Choinski","Hemery","|K|0.561662|EK|G||OL1|1.93141|EOL1|OL2|2.44114|EOL2|OH1|2.506|EOH1|OH2|229|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5419|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/france/troyes-challenger-men/choinski-jan-hemery-calvin-fV9gnYiI/#ah;2;-0.50;2","-0.5","1.79","2.1","","","","","","","1.79","2.1","","","","","","",""
"CSM","0000020","20250706|080743","20250630_2074012_026421_025533","R12_1_FRA_Troyes Challenger","Choinski","Hemery","|K|0.561662|EK|G||OL1|1.93141|EOL1|OL2|2.44114|EOL2|OH1|2.506|EOH1|OH2|229|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5419|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/france/troyes-challenger-men/choinski-jan-hemery-calvin-fV9gnYiI/#ah;2;-1.50;2","-1.5","1.95","1.92","","","","","","","1.95","1.92","","","","","","",""
"CSM","0000020","20250706|080746","20250630_2074012_026421_025533","R12_1_FRA_Troyes Challenger","Choinski","Hemery","|K|0.561662|EK|G||OL1|1.93141|EOL1|OL2|2.44114|EOL2|OH1|2.506|EOH1|OH2|229|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5419|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/france/troyes-challenger-men/choinski-jan-hemery-calvin-fV9gnYiI/#ah;2;1.50;1","1.5","1.3","3.74","","","","","","","1.3","3.74","","","","","","",""
"CSM","0000020","20250706|080745","20250630_2074012_026421_025533","R12_1_FRA_Troyes Challenger","Choinski","Hemery","|K|0.561662|EK|G||OL1|1.93141|EOL1|OL2|2.44114|EOL2|OH1|2.506|EOH1|OH2|229|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5419|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/france/troyes-challenger-men/choinski-jan-hemery-calvin-fV9gnYiI/#ah;2;-1.50;1","-1.5","2.81","1.47","","","","","","","2.81","1.47","","","","","","",""
"CSM","0000020","20250706|080731","20250630_2074012_026421_025533","R12_1_FRA_Troyes Challenger","Choinski","Hemery","|K|0.561662|EK|G||OL1|1.93141|EOL1|OL2|2.44114|EOL2|OH1|2.506|EOH1|OH2|229|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5419|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/france/troyes-challenger-men/choinski-jan-hemery-calvin-fV9gnYiI/","","1.74","2.18","","","","","1.78","2.02","1.78","2.1","","","","","","",""
"CSM","0000021","20250706|080801","20250707_2081901_035036_018669","R01_1_GER_Braunschweig Challenger","Blancaneaux","Jorda Sanchis","|K|0.821593|EK|G||OL1|1.31638|EOL1|OL2|5.98026|EOL2|OH1|1.708|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.2871|ENAOL1|NAOL2|6.2271|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/braunschweig-challenger-men/blancaneaux-geoffrey-jorda-sanchis-david-MqG0fWBb/#ah;2;-3.50;2","-3.5","1.58","2.34","","","","","","","1.58","2.34","","","","","","",""
"CSM","0000021","20250706|080759","20250707_2081901_035036_018669","R01_1_GER_Braunschweig Challenger","Blancaneaux","Jorda Sanchis","|K|0.821593|EK|G||OL1|1.31638|EOL1|OL2|5.98026|EOL2|OH1|1.708|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.2871|ENAOL1|NAOL2|6.2271|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/braunschweig-challenger-men/blancaneaux-geoffrey-jorda-sanchis-david-MqG0fWBb/#ah;2;-4.50;2","-4.5","1.92","1.85","","","","","","","1.92","1.85","","","","","","",""
"CSM","0000021","20250706|080804","20250707_2081901_035036_018669","R01_1_GER_Braunschweig Challenger","Blancaneaux","Jorda Sanchis","|K|0.821593|EK|G||OL1|1.31638|EOL1|OL2|5.98026|EOL2|OH1|1.708|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.2871|ENAOL1|NAOL2|6.2271|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/germany/braunschweig-challenger-men/blancaneaux-geoffrey-jorda-sanchis-david-MqG0fWBb/#ah;2;1.50;1","1.5","1.09","7.03","","","","","","","1.09","7.03","","","","","","",""
"CSM","0000021","20250706|080803","20250707_2081901_035036_018669","R01_1_GER_Braunschweig Challenger","Blancaneaux","Jorda Sanchis","|K|0.821593|EK|G||OL1|1.31638|EOL1|OL2|5.98026|EOL2|OH1|1.708|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.2871|ENAOL1|NAOL2|6.2271|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/germany/braunschweig-challenger-men/blancaneaux-geoffrey-jorda-sanchis-david-MqG0fWBb/#ah;2;-1.50;1","-1.5","1.7","2.11","","","","","","","1.7","2.11","","","","","","",""
"CSM","0000021","20250706|080750","20250707_2081901_035036_018669","R01_1_GER_Braunschweig Challenger","Blancaneaux","Jorda Sanchis","|K|0.821593|EK|G||OL1|1.31638|EOL1|OL2|5.98026|EOL2|OH1|1.708|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.2871|ENAOL1|NAOL2|6.2271|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/germany/braunschweig-challenger-men/blancaneaux-geoffrey-jorda-sanchis-david-MqG0fWBb/","","1.26","3.74","","","","","1.24","3.7","1.25","3.7","","","","","","",""
"CSM","0000022","20250706|080814","20250707_2081901_064479_034539","R01_1_GER_Braunschweig Challenger","Strombachs","Molcan","|K|0.133659|EK|G||OL1|7.98434|EOL1|OL2|1.25164|EOL2|OH1|1|EOH1|OH2|1.624|EOH2|EG|NA||NAOL1|8.3139|ENAOL1|NAOL2|1.2238|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/braunschweig-challenger-men/strombachs-robert-molcan-alex-U9J8hAtB/#ah;2;4.50;2","4.5","1.82","1.95","","","","","","","1.82","1.95","","","","","","",""
