"DM","0000079","20240917|082110","20240916_1940804_111723_103544","R04_2_CHN_Hangzhou Open - Hangzhou","Hijikata/Mcdonald","Bollipalli/Kadhe","|K|0.69825|EK|G||OL1|1.5624|EOL1|OL2|3.4362|EOL2|OH1|144|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.6344|ENAOL1|NAOL2|3.6188|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/china/atp-hangzhou-doubles/hijikata-rinky-mcdonald-mackenzie-bollipalli-rithvik-kadhe-arjun-fmJ06VjC/","","","","1.4","2.7","","","1.4","2.75","1.41","2.75","","","","","","",""
"DM","0000080","20240917|082113","20240916_1940804_028144_074130","R04_2_CHN_Hangzhou Open - Hangzhou","Murray/Peers","Nishioka/Uesugi","|K|0.69961|EK|G||OL1|1.55155|EOL1|OL2|3.44655|EOL2|OH1|143|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.62305|ENAOL1|NAOL2|3.6297|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/china/atp-hangzhou-doubles/murray-jamie-peers-john-nishioka-yoshihito-uesugi-kaito-pjy800Kj/","","","","","","","","1.1","6.5","1.1","6.5","","","","","","",""
"DM","0000081","20240917|082116","20240916_1940804_114612_114613","R04_2_CHN_Hangzhou Open - Hangzhou","Statham/Svajda","Behar/Galloway","|K|0.218402|EK|G||OL1|4.7403|EOL1|OL2|1.3888|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|4.9922|ENAOL1|NAOL2|1.4528|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/china/atp-hangzhou-doubles/statham-jose-rubin-svajda-zachary-behar-ariel-galloway-robert-QPxKBQSi/","","","","","","","","5.0","1.16","5.0","1.16","","","","","","",""
"SM","0000084","20240917|082126","20240916_1940701_045197_045979","R01_2_CHN_Chengdu Open - Chengdu","Cui","Hsu","|K|0.273583|EK|G||OL1|4.0077|EOL1|OL2|1.518|EOL2|OH1|1|EOH1|OH2|2.001|EOH2|EG|NA||NAOL1|4.01502|ENAOL1|NAOL2|1.5318|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AH-5.5|16.838|22.379|1.167|1.55|AH-5|16.838|22.379|1.209|1.606|AH-4|11.209|14.898|1.288|1.712|AH-3.5|7.123|9.467|1.288|1.712|AH-3|7.123|9.467|1.354|1.8|AH-2.5|5.611|7.457|1.354|1.8|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|3.04|4.029|1.709|2.265|AH3|3.04|4.029|1.974|2.616|AH3.5|2.455|3.253|1.974|2.616|AH4|2.455|3.253|2.604|3.452|AH4.5|1.886|2.5|2.604|3.452|AH5|1.886|2.5|3.849|5.101|AH5.5|1.529|2.026|3.849|5.101||EAH||AHS||K-1.5|7.67535|1|1.52|7|EK-1.5||K21|7.16743|1|4.76507|7|EK21||K1.5|2.05788|7|2.2754|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/china/atp-chengdu/cui-jie-hsu-yu-hsiou-MuEqtKKG/#ah;2;2.50;2","2.5","1.95","1.88","1.89","1.81","","","","","1.95","1.88","","","","","","",""
"SM","0000084","20240917|082132","20240916_1940701_045197_045979","R01_2_CHN_Chengdu Open - Chengdu","Cui","Hsu","|K|0.273583|EK|G||OL1|4.0077|EOL1|OL2|1.518|EOL2|OH1|1|EOH1|OH2|2.001|EOH2|EG|NA||NAOL1|4.01502|ENAOL1|NAOL2|1.5318|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AH-5.5|16.838|22.379|1.167|1.55|AH-5|16.838|22.379|1.209|1.606|AH-4|11.209|14.898|1.288|1.712|AH-3.5|7.123|9.467|1.288|1.712|AH-3|7.123|9.467|1.354|1.8|AH-2.5|5.611|7.457|1.354|1.8|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|3.04|4.029|1.709|2.265|AH3|3.04|4.029|1.974|2.616|AH3.5|2.455|3.253|1.974|2.616|AH4|2.455|3.253|2.604|3.452|AH4.5|1.886|2.5|2.604|3.452|AH5|1.886|2.5|3.849|5.101|AH5.5|1.529|2.026|3.849|5.101||EAH||AHS||K-1.5|7.67535|1|1.52|7|EK-1.5||K21|7.16743|1|4.76507|7|EK21||K1.5|2.05788|7|2.2754|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/china/atp-chengdu/cui-jie-hsu-yu-hsiou-MuEqtKKG/#ah;2;1.50;1","1.5","1.61","2.38","1.57","2.25","","","","","1.61","2.38","","","","","","",""
"SM","0000084","20240917|082130","20240916_1940701_045197_045979","R01_2_CHN_Chengdu Open - Chengdu","Cui","Hsu","|K|0.273583|EK|G||OL1|4.0077|EOL1|OL2|1.518|EOL2|OH1|1|EOH1|OH2|2.001|EOH2|EG|NA||NAOL1|4.01502|ENAOL1|NAOL2|1.5318|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AH-5.5|16.838|22.379|1.167|1.55|AH-5|16.838|22.379|1.209|1.606|AH-4|11.209|14.898|1.288|1.712|AH-3.5|7.123|9.467|1.288|1.712|AH-3|7.123|9.467|1.354|1.8|AH-2.5|5.611|7.457|1.354|1.8|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|3.04|4.029|1.709|2.265|AH3|3.04|4.029|1.974|2.616|AH3.5|2.455|3.253|1.974|2.616|AH4|2.455|3.253|2.604|3.452|AH4.5|1.886|2.5|2.604|3.452|AH5|1.886|2.5|3.849|5.101|AH5.5|1.529|2.026|3.849|5.101||EAH||AHS||K-1.5|7.67535|1|1.52|7|EK-1.5||K21|7.16743|1|4.76507|7|EK21||K1.5|2.05788|7|2.2754|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/china/atp-chengdu/cui-jie-hsu-yu-hsiou-MuEqtKKG/#ah;2;-1.50;1","-1.5","4.28","1.24","3.9","1.21","","","","","4.28","1.24","","","","","","",""
"SM","0000084","20240917|082120","20240916_1940701_045197_045979","R01_2_CHN_Chengdu Open - Chengdu","Cui","Hsu","|K|0.273583|EK|G||OL1|4.0077|EOL1|OL2|1.518|EOL2|OH1|1|EOH1|OH2|2.001|EOH2|EG|NA||NAOL1|4.01502|ENAOL1|NAOL2|1.5318|ENAOL2|NAVE1|-4.3|ENAVE1|NAVE2|-2.4|ENAVE2||ENA||AH-5.5|16.838|22.379|1.167|1.55|AH-5|16.838|22.379|1.209|1.606|AH-4|11.209|14.898|1.288|1.712|AH-3.5|7.123|9.467|1.288|1.712|AH-3|7.123|9.467|1.354|1.8|AH-2.5|5.611|7.457|1.354|1.8|AH-2|1000|1000|1000|1000|AH-1.5|1000|1000|1000|1000||AH1.5|1000|1000|1000|1000|AH2|1000|1000|1000|1000|AH2.5|3.04|4.029|1.709|2.265|AH3|3.04|4.029|1.974|2.616|AH3.5|2.455|3.253|1.974|2.616|AH4|2.455|3.253|2.604|3.452|AH4.5|1.886|2.5|2.604|3.452|AH5|1.886|2.5|3.849|5.101|AH5.5|1.529|2.026|3.849|5.101||EAH||AHS||K-1.5|7.67535|1|1.52|7|EK-1.5||K21|7.16743|1|4.76507|7|EK21||K1.5|2.05788|7|2.2754|7|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/china/atp-chengdu/cui-jie-hsu-yu-hsiou-MuEqtKKG/","","2.52","1.55","2.4","1.5","","","2.6","1.48","2.6","1.55","","","","","","",""
