"FSM","0000019","20260221|083835","20260216_2145310_084561_040187","R10_0_ITA_M25 Trento","Topo","Guerrieri","|K|0.672528|EK|G||OL1|1.59579|EOL1|OL2|3.21606|EOL2|OH1|149|EOH1|OH2|1|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/topo-marko-guerrieri-andrea-AFb1FDtJ/#ah;2;-2.00;2","-2.0","","","","","","","","","1.64","2.13","","","","","","",""
"FSM","0000019","20260221|083836","20260216_2145310_084561_040187","R10_0_ITA_M25 Trento","Topo","Guerrieri","|K|0.672528|EK|G||OL1|1.59579|EOL1|OL2|3.21606|EOL2|OH1|149|EOH1|OH2|1|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/topo-marko-guerrieri-andrea-AFb1FDtJ/#ah;2;-3.00;2","-3.0","","","","","","","","","1.85","1.85","","","","","","",""
"FSM","0000019","20260221|083840","20260216_2145310_084561_040187","R10_0_ITA_M25 Trento","Topo","Guerrieri","|K|0.672528|EK|G||OL1|1.59579|EOL1|OL2|3.21606|EOL2|OH1|149|EOH1|OH2|1|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/topo-marko-guerrieri-andrea-AFb1FDtJ/#ah;2;1.50;1","1.5","","","","","","","","","1.2","3.95","","","","","","",""
"FSM","0000019","20260221|083838","20260216_2145310_084561_040187","R10_0_ITA_M25 Trento","Topo","Guerrieri","|K|0.672528|EK|G||OL1|1.59579|EOL1|OL2|3.21606|EOL2|OH1|149|EOH1|OH2|1|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/topo-marko-guerrieri-andrea-AFb1FDtJ/#ah;2;-1.50;1","-1.5","","","","","","","","","2.14","1.63","","","","","","",""
"FSM","0000019","20260221|083828","20260216_2145310_084561_040187","R10_0_ITA_M25 Trento","Topo","Guerrieri","|K|0.672528|EK|G||OL1|1.59579|EOL1|OL2|3.21606|EOL2|OH1|149|EOH1|OH2|1|EOH2|EG|","GEW","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/topo-marko-guerrieri-andrea-AFb1FDtJ/","","","","","","","","","","1.48","2.44","","","","","","",""
"FSM","0000020","20260221|083853","20260216_2145310_114185_051965","R10_0_ITA_M25 Trento","Vasami","Forti","|K|0.498692|EK|G||OL1|2.11251|EOL1|OL2|2.102|EOL2|OH1|1|EOH1|OH2|3|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/vasami-jacopo-forti-francesco-nJQFDdrJ/#ah;2;2.00;2","2.0","","","","","","","","","1.59","2.18","","","","","","",""
"FSM","0000020","20260221|083855","20260216_2145310_114185_051965","R10_0_ITA_M25 Trento","Vasami","Forti","|K|0.498692|EK|G||OL1|2.11251|EOL1|OL2|2.102|EOL2|OH1|1|EOH1|OH2|3|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/vasami-jacopo-forti-francesco-nJQFDdrJ/#ah;2;1.50;2","1.5","","","","","","","","","1.7","2.01","","","","","","",""
"FSM","0000020","20260221|083858","20260216_2145310_114185_051965","R10_0_ITA_M25 Trento","Vasami","Forti","|K|0.498692|EK|G||OL1|2.11251|EOL1|OL2|2.102|EOL2|OH1|1|EOH1|OH2|3|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/vasami-jacopo-forti-francesco-nJQFDdrJ/#ah;2;1.50;1","1.5","","","","","","","","","1.38","2.83","","","","","","",""
"FSM","0000020","20260221|083856","20260216_2145310_114185_051965","R10_0_ITA_M25 Trento","Vasami","Forti","|K|0.498692|EK|G||OL1|2.11251|EOL1|OL2|2.102|EOL2|OH1|1|EOH1|OH2|3|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/vasami-jacopo-forti-francesco-nJQFDdrJ/#ah;2;-1.50;1","-1.5","","","","","","","","","2.94","1.35","","","","","","",""
"FSM","0000020","20260221|083848","20260216_2145310_114185_051965","R10_0_ITA_M25 Trento","Vasami","Forti","|K|0.498692|EK|G||OL1|2.11251|EOL1|OL2|2.102|EOL2|OH1|1|EOH1|OH2|3|EOH2|EG|","GEW","https://www.oddsportal.com/tennis/italy/itf-men-singles-m25-trento/vasami-jacopo-forti-francesco-nJQFDdrJ/","","","","","","","","","","1.84","1.84","","","","","","",""
"FSM","0000021","20260221|083915","20260216_2145810_103054_059356","R10_0_NED_M15 The Hague","Boogaard","Matusevich","|K|0.6171|EK|G||OL1|1.74573|EOL1|OL2|2.75362|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/boogaard-thijs-matusevich-anton-QB6fA4hn/#ah;2;-0.50;2","-0.5","","","","","","","","","1.69","2.03","","","","","","",""
"FSM","0000021","20260221|083917","20260216_2145810_103054_059356","R10_0_NED_M15 The Hague","Boogaard","Matusevich","|K|0.6171|EK|G||OL1|1.74573|EOL1|OL2|2.75362|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/boogaard-thijs-matusevich-anton-QB6fA4hn/#ah;2;-1.50;2","-1.5","","","","","","","","","1.81","1.9","","","","","","",""
"FSM","0000021","20260221|083921","20260216_2145810_103054_059356","R10_0_NED_M15 The Hague","Boogaard","Matusevich","|K|0.6171|EK|G||OL1|1.74573|EOL1|OL2|2.75362|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/boogaard-thijs-matusevich-anton-QB6fA4hn/#ah;2;1.50;1","1.5","","","","","","","","","1.27","3.39","","","","","","",""
"FSM","0000021","20260221|083919","20260216_2145810_103054_059356","R10_0_NED_M15 The Hague","Boogaard","Matusevich","|K|0.6171|EK|G||OL1|1.74573|EOL1|OL2|2.75362|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/boogaard-thijs-matusevich-anton-QB6fA4hn/#ah;2;-1.50;1","-1.5","","","","","","","","","2.56","1.45","","","","","","",""
"FSM","0000021","20260221|083906","20260216_2145810_103054_059356","R10_0_NED_M15 The Hague","Boogaard","Matusevich","|K|0.6171|EK|G||OL1|1.74573|EOL1|OL2|2.75362|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|","GEW","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/boogaard-thijs-matusevich-anton-QB6fA4hn/","","","","","","","","","","1.65","2.08","","","","","","",""
"FSM","0000022","20260221|083937","20260216_2145810_107371_100215","R10_0_NED_M15 The Hague","Paldanius","Petkovic","|K|0.482899|EK|G||OL1|2.18608|EOL1|OL2|2.07774|EOL2|OH1|1|EOH1|OH2|194|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/paldanius-oskari-petkovic-mika-2PcaYpaB/#ah;2;1.50;2","1.5","","","","","","","","","1.76","1.95","","","","","","",""
"FSM","0000022","20260221|083939","20260216_2145810_107371_100215","R10_0_NED_M15 The Hague","Paldanius","Petkovic","|K|0.482899|EK|G||OL1|2.18608|EOL1|OL2|2.07774|EOL2|OH1|1|EOH1|OH2|194|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/paldanius-oskari-petkovic-mika-2PcaYpaB/#ah;2;0;2","0.0","","","","","","","","","1.91","1.79","","","","","","",""
"FSM","0000022","20260221|083942","20260216_2145810_107371_100215","R10_0_NED_M15 The Hague","Paldanius","Petkovic","|K|0.482899|EK|G||OL1|2.18608|EOL1|OL2|2.07774|EOL2|OH1|1|EOH1|OH2|194|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/paldanius-oskari-petkovic-mika-2PcaYpaB/#ah;2;1.50;1","1.5","","","","","","","","","1.39","2.77","","","","","","",""
"FSM","0000022","20260221|083940","20260216_2145810_107371_100215","R10_0_NED_M15 The Hague","Paldanius","Petkovic","|K|0.482899|EK|G||OL1|2.18608|EOL1|OL2|2.07774|EOL2|OH1|1|EOH1|OH2|194|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/paldanius-oskari-petkovic-mika-2PcaYpaB/#ah;2;-1.50;1","-1.5","","","","","","","","","2.97","1.34","","","","","","",""
"FSM","0000022","20260221|083930","20260216_2145810_107371_100215","R10_0_NED_M15 The Hague","Paldanius","Petkovic","|K|0.482899|EK|G||OL1|2.18608|EOL1|OL2|2.07774|EOL2|OH1|1|EOH1|OH2|194|EOH2|EG|","GEW","https://www.oddsportal.com/tennis/netherlands/itf-men-singles-m15-the-hague/paldanius-oskari-petkovic-mika-2PcaYpaB/","","","","","","","","","","1.98","1.72","","","","","","",""
"FSM","0000023","20260221|083959","20260216_2145510_083521_033904","R10_0_POR_M25 Vila Real de Santo Antonio","Maxted","Brancaccio","|K|0.570036|EK|G||OL1|1.88496|EOL1|OL2|2.44883|EOL2|OH1|176|EOH1|OH2|3.495|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/portugal/itf-men-singles-m25-vila-real-de-santo-antonio-2/maxted-lui-brancaccio-raul-nswumxYo/#ah;2;1.00;2","1.0","","","","","","","","","1.73","2.0","","","","","","",""
"FSM","0000023","20260221|083957","20260216_2145510_083521_033904","R10_0_POR_M25 Vila Real de Santo Antonio","Maxted","Brancaccio","|K|0.570036|EK|G||OL1|1.88496|EOL1|OL2|2.44883|EOL2|OH1|176|EOH1|OH2|3.495|EOH2|EG|","AHG","https://www.oddsportal.com/tennis/portugal/itf-men-singles-m25-vila-real-de-santo-antonio-2/maxted-lui-brancaccio-raul-nswumxYo/#ah;2;0.50;2","0.5","","","","","","","","","1.79","1.93","","","","","","",""
"FSM","0000023","20260221|084002","20260216_2145510_083521_033904","R10_0_POR_M25 Vila Real de Santo Antonio","Maxted","Brancaccio","|K|0.570036|EK|G||OL1|1.88496|EOL1|OL2|2.44883|EOL2|OH1|176|EOH1|OH2|3.495|EOH2|EG|","AHS","https://www.oddsportal.com/tennis/portugal/itf-men-singles-m25-vila-real-de-santo-antonio-2/maxted-lui-brancaccio-raul-nswumxYo/#ah;2;1.50;1","1.5","","","","","","","","","1.35","2.94","","","","","","",""
