"FDM","0000001","20241208|075942","20241202_2027912_087683_116462","R12_0_RSA_M15 Stellenbosch","Lootsma/Visker","Ehrenschneider/Kikuchi","|K|0.483697|EK|G||OL1|2.1735|EOL1|OL2|2.037|EOL2|OH1|3.519|EOH1|OH2|3.298|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/south-africa/itf-m15-stellenbosch-men-doubles/lootsma-niels-visker-niels-ehrenschneider-nino-kikuchi-yuta-6aO4qsmB/","","","","1.66","2.08","","","","","1.66","2.09","","","","","","",""
"FDV","0000002","20241208|075945","20241202_1591110_091380_098428","R10_0_TUR_W15 Antalya","Bojica/Di Girolami","Luciano/Serban","","GEW","https://www.oddsportal.com/tennis/turkey/itf-w15-antalya-19-women-doubles/stefania-bojica-di-girolami-tilwith-luciano-lavinia-serban-isabella-maria-hYPWhlL0/","","","","1.24","3.65","","","","","1.25","3.65","","","","","","",""
"FSM","0000003","20241208|075957","20241202_2027412_058609_061966","R12_0_CHI_M15 Santiago","Soto","Justo","|K|0.782533|EK|G||OL1|1.36192|EOL1|OL2|4.7104|EOL2|OH1|128|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|193.883|193.883|268.283|268.283|AH-3.5|159.424|159.424|268.283|268.283|AH-3|159.424|159.424|326.797|326.797|AH-2.5|144.092|144.092|326.797|326.797|AH-2|144.092|144.092|382.259|382.259|AH-1.5|135.428|135.428|382.259|382.259||AH1.5|123.215|123.215|530.752|530.752|AH2|123.215|123.215|614.683|614.683|AH2.5|119.429|119.429|614.683|614.683|AH3|119.429|119.429|777.763|777.763|AH3.5|114.754|114.754|777.763|777.763|AH4|114.754|114.754|1158.96|1158.96|AH4.5|109.443|109.443|1158.96|1158.96|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/chile/itf-m15-santiago-3-men/soto-matias-justo-guido-ivan-t6WRw7iT/#ah;2;-4.50;2","-4.5","1.91","1.85","1.96","1.74","","","","","1.96","1.85","","","","","","",""
"FSM","0000003","20241208|075959","20241202_2027412_058609_061966","R12_0_CHI_M15 Santiago","Soto","Justo","|K|0.782533|EK|G||OL1|1.36192|EOL1|OL2|4.7104|EOL2|OH1|128|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|193.883|193.883|268.283|268.283|AH-3.5|159.424|159.424|268.283|268.283|AH-3|159.424|159.424|326.797|326.797|AH-2.5|144.092|144.092|326.797|326.797|AH-2|144.092|144.092|382.259|382.259|AH-1.5|135.428|135.428|382.259|382.259||AH1.5|123.215|123.215|530.752|530.752|AH2|123.215|123.215|614.683|614.683|AH2.5|119.429|119.429|614.683|614.683|AH3|119.429|119.429|777.763|777.763|AH3.5|114.754|114.754|777.763|777.763|AH4|114.754|114.754|1158.96|1158.96|AH4.5|109.443|109.443|1158.96|1158.96|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/chile/itf-m15-santiago-3-men/soto-matias-justo-guido-ivan-t6WRw7iT/#ah;2;-5.00;2","-5.0","2.19","1.65","","","","","","","2.19","1.65","","","","","","",""
"FSM","0000003","20241208|080003","20241202_2027412_058609_061966","R12_0_CHI_M15 Santiago","Soto","Justo","|K|0.782533|EK|G||OL1|1.36192|EOL1|OL2|4.7104|EOL2|OH1|128|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|193.883|193.883|268.283|268.283|AH-3.5|159.424|159.424|268.283|268.283|AH-3|159.424|159.424|326.797|326.797|AH-2.5|144.092|144.092|326.797|326.797|AH-2|144.092|144.092|382.259|382.259|AH-1.5|135.428|135.428|382.259|382.259||AH1.5|123.215|123.215|530.752|530.752|AH2|123.215|123.215|614.683|614.683|AH2.5|119.429|119.429|614.683|614.683|AH3|119.429|119.429|777.763|777.763|AH3.5|114.754|114.754|777.763|777.763|AH4|114.754|114.754|1158.96|1158.96|AH4.5|109.443|109.443|1158.96|1158.96|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/chile/itf-m15-santiago-3-men/soto-matias-justo-guido-ivan-t6WRw7iT/#ah;2;1.50;1","1.5","1.09","7.14","1.08","6.7","","","","","1.09","7.14","","","","","","",""
"FSM","0000003","20241208|080001","20241202_2027412_058609_061966","R12_0_CHI_M15 Santiago","Soto","Justo","|K|0.782533|EK|G||OL1|1.36192|EOL1|OL2|4.7104|EOL2|OH1|128|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|193.883|193.883|268.283|268.283|AH-3.5|159.424|159.424|268.283|268.283|AH-3|159.424|159.424|326.797|326.797|AH-2.5|144.092|144.092|326.797|326.797|AH-2|144.092|144.092|382.259|382.259|AH-1.5|135.428|135.428|382.259|382.259||AH1.5|123.215|123.215|530.752|530.752|AH2|123.215|123.215|614.683|614.683|AH2.5|119.429|119.429|614.683|614.683|AH3|119.429|119.429|777.763|777.763|AH3.5|114.754|114.754|777.763|777.763|AH4|114.754|114.754|1158.96|1158.96|AH4.5|109.443|109.443|1158.96|1158.96|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/chile/itf-m15-santiago-3-men/soto-matias-justo-guido-ivan-t6WRw7iT/#ah;2;-1.50;1","-1.5","1.69","2.11","1.67","2.07","","","","","1.69","2.11","","","","","","",""
"FSM","0000003","20241208|075949","20241202_2027412_058609_061966","R12_0_CHI_M15 Santiago","Soto","Justo","|K|0.782533|EK|G||OL1|1.36192|EOL1|OL2|4.7104|EOL2|OH1|128|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|193.883|193.883|268.283|268.283|AH-3.5|159.424|159.424|268.283|268.283|AH-3|159.424|159.424|326.797|326.797|AH-2.5|144.092|144.092|326.797|326.797|AH-2|144.092|144.092|382.259|382.259|AH-1.5|135.428|135.428|382.259|382.259||AH1.5|123.215|123.215|530.752|530.752|AH2|123.215|123.215|614.683|614.683|AH2.5|119.429|119.429|614.683|614.683|AH3|119.429|119.429|777.763|777.763|AH3.5|114.754|114.754|777.763|777.763|AH4|114.754|114.754|1158.96|1158.96|AH4.5|109.443|109.443|1158.96|1158.96|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/chile/itf-m15-santiago-3-men/soto-matias-justo-guido-ivan-t6WRw7iT/","","1.26","3.68","1.25","3.57","","","","","1.27","3.75","","","","","","",""
"FSM","0000004","20241208|080018","20241202_2027612_084083_036062","R12_0_EGY_M15 Sharm ElSheikh","Simakin","Gengel","|K|0.594083|EK|G||OL1|1.79816|EOL1|OL2|2.52928|EOL2|OH1|169|EOH1|OH2|3.705|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|295.178|295.178|178.208|178.208|AH-3.5|227.865|227.865|178.208|178.208|AH-3|227.865|227.865|200.998|200.998|AH-2.5|199.012|199.012|200.998|200.998|AH-2|199.012|199.012|217.143|217.143|AH-1.5|185.366|185.366|217.143|217.143||AH1.5|162.075|162.075|261.096|261.096|AH2|162.075|162.075|290.736|290.736|AH2.5|152.429|152.429|290.736|290.736|AH3|152.429|152.429|344.089|344.089|AH3.5|140.969|140.969|344.089|344.089|AH4|140.969|140.969|465.786|465.786|AH4.5|127.338|127.338|465.786|465.786|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/egypt/itf-m15-sharm-elsheikh-19-men/simakin-ilia-gengel-marek-GY1qxV44/#ah;2;-2.50;2","-2.5","","","1.85","1.85","","","","","1.85","1.85","","","","","","",""
"FSM","0000004","20241208|080008","20241202_2027612_084083_036062","R12_0_EGY_M15 Sharm ElSheikh","Simakin","Gengel","|K|0.594083|EK|G||OL1|1.79816|EOL1|OL2|2.52928|EOL2|OH1|169|EOH1|OH2|3.705|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|295.178|295.178|178.208|178.208|AH-3.5|227.865|227.865|178.208|178.208|AH-3|227.865|227.865|200.998|200.998|AH-2.5|199.012|199.012|200.998|200.998|AH-2|199.012|199.012|217.143|217.143|AH-1.5|185.366|185.366|217.143|217.143||AH1.5|162.075|162.075|261.096|261.096|AH2|162.075|162.075|290.736|290.736|AH2.5|152.429|152.429|290.736|290.736|AH3|152.429|152.429|344.089|344.089|AH3.5|140.969|140.969|344.089|344.089|AH4|140.969|140.969|465.786|465.786|AH4.5|127.338|127.338|465.786|465.786|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/egypt/itf-m15-sharm-elsheikh-19-men/simakin-ilia-gengel-marek-GY1qxV44/","","","","1.48","2.45","","","1.48","2.5","1.52","2.5","","","","","","",""
"FSM","0000005","20241208|080037","20241202_2027812_095537_044990","R12_0_ESP_M15 Madrid","Radulov","De Krom","|K|0.552868|EK|G||OL1|1.92584|EOL1|OL2|2.38336|EOL2|OH1|181|EOH1|OH2|224|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|280.038|280.038|178.445|178.445|AH-3.5|227.477|227.477|178.445|178.445|AH-3|227.477|227.477|196.334|196.334|AH-2.5|203.805|203.805|196.334|196.334|AH-2|203.805|203.805|210.717|210.717|AH-1.5|190.32|190.32|210.717|210.717||AH1.5|168.41|168.41|246.178|246.178|AH2|168.41|168.41|262.197|262.197|AH2.5|161.653|161.653|262.197|262.197|AH3|161.653|161.653|291.37|291.37|AH3.5|152.255|152.255|291.37|291.37|AH4|152.255|152.255|344.056|344.056|AH4.5|140.974|140.974|344.056|344.056|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/spain/itf-m15-madrid-4-men/radulov-iliyan-de-krom-michiel-fHjogxbn/#ah;2;-3.50;2","-3.5","","","1.71","2.01","","","","","1.71","2.01","","","","","","",""
"FSM","0000005","20241208|080025","20241202_2027812_095537_044990","R12_0_ESP_M15 Madrid","Radulov","De Krom","|K|0.552868|EK|G||OL1|1.92584|EOL1|OL2|2.38336|EOL2|OH1|181|EOH1|OH2|224|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|280.038|280.038|178.445|178.445|AH-3.5|227.477|227.477|178.445|178.445|AH-3|227.477|227.477|196.334|196.334|AH-2.5|203.805|203.805|196.334|196.334|AH-2|203.805|203.805|210.717|210.717|AH-1.5|190.32|190.32|210.717|210.717||AH1.5|168.41|168.41|246.178|246.178|AH2|168.41|168.41|262.197|262.197|AH2.5|161.653|161.653|262.197|262.197|AH3|161.653|161.653|291.37|291.37|AH3.5|152.255|152.255|291.37|291.37|AH4|152.255|152.255|344.056|344.056|AH4.5|140.974|140.974|344.056|344.056|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/spain/itf-m15-madrid-4-men/radulov-iliyan-de-krom-michiel-fHjogxbn/","","","","","","","","1.48","2.5","1.48","2.72","","","","","","",""
"FSM","0000006","20241208|080049","20241202_2027912_076148_058005","R12_0_RSA_M15 Stellenbosch","Ehrenschneider","Henning","|K|0.216465|EK|G||OL1|4.73088|EOL1|OL2|1.36192|EOL2|OH1|1|EOH1|OH2|128|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1913.47|1913.47|112.261|112.261|AH-3.5|915.619|915.619|112.261|112.261|AH-3|915.619|915.619|118.486|118.486|AH-2.5|640.953|640.953|118.486|118.486|AH-2|640.953|640.953|123.009|123.009|AH-1.5|534.611|534.611|123.009|123.009||AH1.5|380.898|380.898|135.6|135.6|AH2|380.898|380.898|144.724|144.724|AH2.5|323.594|323.594|144.724|144.724|AH3|323.594|323.594|160.019|160.019|AH3.5|266.615|266.615|160.019|160.019|AH4|266.615|266.615|196.137|196.137|AH4.5|204.019|204.019|196.137|196.137|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/south-africa/itf-m15-stellenbosch-men/ehrenschneider-nino-henning-philip-r9LQl8lA/#ah;2;4.50;2","4.5","1.88","1.88","1.72","2.0","","","","","1.88","2.0","","","","","","",""
