"CDM","0000043","20240924|084057","20240923_2003104_114809_114810","R04_1_THA_Nonthaburi 4 Challenger","Isaro/Nam Ji","Ho/Paris","|K|0.467541|EK|G||OL1|2.17638|EOL1|OL2|1.91196|EOL2|OH1|214|EOH1|OH2|188|EOH2|EG|NA||NAOL1|2.31762|ENAOL1|NAOL2|2.03604|ENAOL2|NAVE1|-7|ENAVE1|NAVE2|-7|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/thailand/nonthaburi-4-challenger-men-doubles/isaro-pruchya-nam-ji-sung-ho-ray-paris-joshua-hYgxGihJ/","","","","2.45","1.48","","","","","2.45","1.55","","","","","","",""
"CDM","0000044","20240924|084100","20240923_2003104_061264_107863","R04_1_THA_Nonthaburi 4 Challenger","Matsui/Ramanathan","Noguchi/Uchida","|K|0.443027|EK|G||OL1|2.29842|EOL1|OL2|1.81242|EOL2|OH1|226|EOH1|OH2|2.7|EOH2|EG|NA||NAOL1|2.44758|ENAOL1|NAOL2|1.9854|ENAOL2|NAVE1|-7|ENAVE1|NAVE2|-3|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/thailand/nonthaburi-4-challenger-men-doubles/matsui-toshihide-ramanathan-ramkumar-noguchi-rio-uchida-kaichi-p8jUHDN6/","","","","","","","","","","2.03","1.75","","","","","","",""
"DM","0000045","20240924|084104","20240916_1940812_092918_040307","R12_2_CHN_Hangzhou Open - Hangzhou","Frantzen/Jebens","Nedunchezhiyan/Prashanth","|K|0.711564|EK|G||OL1|1.52985|EOL1|OL2|3.59145|EOL2|OH1|141|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.60035|ENAOL1|NAOL2|3.7823|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/china/atp-hangzhou-doubles/frantzen-constantin-jebens-hendrik-nedunchezhiyan-jeevan-prashanth-vijay-sundar-KtcgVZGr/","","","","1.29","3.25","","","1.3","3.4","1.39","3.4","","","","","","",""
"CSM","0000048","20240924|084115","20240923_2002804_025171_079634","R04_1_FRA_Orleans Challenger","Halys","Coulibaly","|K|0.829203|EK|G||OL1|1.27655|EOL1|OL2|6.2409|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.27655|ENAOL1|NAOL2|6.5046|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|4.72|445.301|AH-2.5|1000|1000|4.72|445.301|AH-2|1000|1000|6.236|588.316|AH-1.5|1000|1000|6.236|588.316||AH1.5|1000|1000|15.206|1382.39|AH2|1000|1000|41.362|3760.14|AH2.5|1000|1000|41.362|3760.14|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.90509|6|2.53574|1|EK-1.5||K21|4.37727|6|11.4128|1|EK21||K1.5|1.54|1|12.5986|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/france/orleans-challenger-men/halys-quentin-coulibaly-eliakim-zsFtHJFE/#ah;2;-4.50;2","-4.5","1.81","2.02","1.76","1.94","","","","","1.81","2.02","","","","","","",""
"CSM","0000048","20240924|084117","20240923_2002804_025171_079634","R04_1_FRA_Orleans Challenger","Halys","Coulibaly","|K|0.829203|EK|G||OL1|1.27655|EOL1|OL2|6.2409|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.27655|ENAOL1|NAOL2|6.5046|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|4.72|445.301|AH-2.5|1000|1000|4.72|445.301|AH-2|1000|1000|6.236|588.316|AH-1.5|1000|1000|6.236|588.316||AH1.5|1000|1000|15.206|1382.39|AH2|1000|1000|41.362|3760.14|AH2.5|1000|1000|41.362|3760.14|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.90509|6|2.53574|1|EK-1.5||K21|4.37727|6|11.4128|1|EK21||K1.5|1.54|1|12.5986|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/france/orleans-challenger-men/halys-quentin-coulibaly-eliakim-zsFtHJFE/#ah;2;-5.50;2","-5.5","2.51","1.54","2.35","1.53","","","","","2.51","1.54","","","","","","",""
"CSM","0000048","20240924|084121","20240923_2002804_025171_079634","R04_1_FRA_Orleans Challenger","Halys","Coulibaly","|K|0.829203|EK|G||OL1|1.27655|EOL1|OL2|6.2409|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.27655|ENAOL1|NAOL2|6.5046|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|4.72|445.301|AH-2.5|1000|1000|4.72|445.301|AH-2|1000|1000|6.236|588.316|AH-1.5|1000|1000|6.236|588.316||AH1.5|1000|1000|15.206|1382.39|AH2|1000|1000|41.362|3760.14|AH2.5|1000|1000|41.362|3760.14|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.90509|6|2.53574|1|EK-1.5||K21|4.37727|6|11.4128|1|EK21||K1.5|1.54|1|12.5986|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/france/orleans-challenger-men/halys-quentin-coulibaly-eliakim-zsFtHJFE/#ah;2;1.50;1","1.5","1.05","11.49","1.04","8.5","","","","","1.05","11.49","","","","","","",""
"CSM","0000048","20240924|084118","20240923_2002804_025171_079634","R04_1_FRA_Orleans Challenger","Halys","Coulibaly","|K|0.829203|EK|G||OL1|1.27655|EOL1|OL2|6.2409|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.27655|ENAOL1|NAOL2|6.5046|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|4.72|445.301|AH-2.5|1000|1000|4.72|445.301|AH-2|1000|1000|6.236|588.316|AH-1.5|1000|1000|6.236|588.316||AH1.5|1000|1000|15.206|1382.39|AH2|1000|1000|41.362|3760.14|AH2.5|1000|1000|41.362|3760.14|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.90509|6|2.53574|1|EK-1.5||K21|4.37727|6|11.4128|1|EK21||K1.5|1.54|1|12.5986|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/france/orleans-challenger-men/halys-quentin-coulibaly-eliakim-zsFtHJFE/#ah;2;-1.50;1","-1.5","1.55","2.5","1.51","2.39","","","","","1.55","2.5","","","","","","",""
"CSM","0000048","20240924|084108","20240923_2002804_025171_079634","R04_1_FRA_Orleans Challenger","Halys","Coulibaly","|K|0.829203|EK|G||OL1|1.27655|EOL1|OL2|6.2409|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.27655|ENAOL1|NAOL2|6.5046|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|4.72|445.301|AH-2.5|1000|1000|4.72|445.301|AH-2|1000|1000|6.236|588.316|AH-1.5|1000|1000|6.236|588.316||AH1.5|1000|1000|15.206|1382.39|AH2|1000|1000|41.362|3760.14|AH2.5|1000|1000|41.362|3760.14|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.90509|6|2.53574|1|EK-1.5||K21|4.37727|6|11.4128|1|EK21||K1.5|1.54|1|12.5986|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/orleans-challenger-men/halys-quentin-coulibaly-eliakim-zsFtHJFE/","","1.17","5.19","1.15","4.75","","","1.17","4.9","1.17","5.19","","","","","","",""
