"DM","0000019","20250515|125028","20250505_2033709_108310_116142","R09_3_ITA_Internazionali BNL d'Italia - Rome","Arevalo/Pavic","Harrison/King","|K|0.737717|EK|G||OL1|1.5096|EOL1|OL2|4.1638|EOL2|OH1|2.04|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.54224|ENAOL1|NAOL2|4.1065|ENAOL2|NAVE1|-7|ENAVE1|NAVE2|-4|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/italy/atp-rome-doubles/arevalo-marcelo-pavic-mate-harrison-christian-king-evan-KCV3W3Y9/","","1.29","3.66","","","","","1.29","3.55","1.3","3.66","","","","","","",""
"DM","0000020","20250515|125032","20250505_2033709_079810_073049","R09_3_ITA_Internazionali BNL d'Italia - Rome","Granollers/Zeballos","Salisbury/Skupski","|K|0.636149|EK|G||OL1|1.7538|EOL1|OL2|2.9975|EOL2|OH1|2.37|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.79172|ENAOL1|NAOL2|2.95625|ENAOL2|NAVE1|-7|ENAVE1|NAVE2|-4|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/italy/atp-rome-doubles/granollers-marcel-zeballos-horacio-salisbury-joe-skupski-neal-GlQqGO4d/","","1.45","2.79","","","","","1.43","2.75","1.45","2.79","","","","","","",""
"FSM","0000021","20250515|125045","20250512_2067805_043949_043645","R05_0_MEX_M25 Xalapa","Clark","Rubio Fierros","|K|0.729827|EK|G||OL1|1.4766|EOL1|OL2|3.75823|EOL2|OH1|138|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/clark-ezekiel-rubio-fierros-alan-fernando-6XopajtA/#ah;2;-3.50;2","-3.5","1.64","2.15","","","","","","","1.64","2.15","","","","","","",""
"FSM","0000021","20250515|125047","20250512_2067805_043949_043645","R05_0_MEX_M25 Xalapa","Clark","Rubio Fierros","|K|0.729827|EK|G||OL1|1.4766|EOL1|OL2|3.75823|EOL2|OH1|138|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/clark-ezekiel-rubio-fierros-alan-fernando-6XopajtA/#ah;2;-4.50;2","-4.5","1.95","1.78","","","","","","","1.95","1.78","","","","","","",""
"FSM","0000021","20250515|125051","20250512_2067805_043949_043645","R05_0_MEX_M25 Xalapa","Clark","Rubio Fierros","|K|0.729827|EK|G||OL1|1.4766|EOL1|OL2|3.75823|EOL2|OH1|138|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/clark-ezekiel-rubio-fierros-alan-fernando-6XopajtA/#ah;2;1.50;1","1.5","1.14","5.18","","","","","","","1.14","5.18","","","","","","",""
"FSM","0000021","20250515|125049","20250512_2067805_043949_043645","R05_0_MEX_M25 Xalapa","Clark","Rubio Fierros","|K|0.729827|EK|G||OL1|1.4766|EOL1|OL2|3.75823|EOL2|OH1|138|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/clark-ezekiel-rubio-fierros-alan-fernando-6XopajtA/#ah;2;-1.50;1","-1.5","1.83","1.89","","","","","","","1.83","1.89","","","","","","",""
"FSM","0000021","20250515|125036","20250512_2067805_043949_043645","R05_0_MEX_M25 Xalapa","Clark","Rubio Fierros","|K|0.729827|EK|G||OL1|1.4766|EOL1|OL2|3.75823|EOL2|OH1|138|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/clark-ezekiel-rubio-fierros-alan-fernando-6XopajtA/","","1.33","3.07","","","","","1.35","2.95","1.35","3.07","","","","","","",""
"FSM","0000022","20250515|125104","20250512_2067805_026221_049999","R05_0_MEX_M25 Xalapa","Kozlov","Nefve","|K|0.873081|EK|G||OL1|1.2305|EOL1|OL2|7.98244|EOL2|OH1|115|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/kozlov-stefan-nefve-axel-h2PQBTPF/#ah;2;-6.50;2","-6.5","1.84","1.88","","","","","","","1.84","1.88","","","","","","",""
"FSM","0000022","20250515|125056","20250512_2067805_026221_049999","R05_0_MEX_M25 Xalapa","Kozlov","Nefve","|K|0.873081|EK|G||OL1|1.2305|EOL1|OL2|7.98244|EOL2|OH1|115|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/kozlov-stefan-nefve-axel-h2PQBTPF/","","","","","","","","1.1","6.0","1.1","6.0","","","","","","",""
"FSM","0000023","20250515|125122","20250512_2067805_065731_099308","R05_0_MEX_M25 Xalapa","Mckennon","Arseneault","|K|0.699148|EK|G||OL1|1.5408|EOL1|OL2|3.37329|EOL2|OH1|144|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/mckennon-maxwell-arseneault-mikael-SGaOGF7C/#ah;2;-3.50;2","-3.5","1.91","1.82","","","","","","","1.91","1.82","","","","","","",""
"FSM","0000023","20250515|125120","20250512_2067805_065731_099308","R05_0_MEX_M25 Xalapa","Mckennon","Arseneault","|K|0.699148|EK|G||OL1|1.5408|EOL1|OL2|3.37329|EOL2|OH1|144|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHG","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/mckennon-maxwell-arseneault-mikael-SGaOGF7C/#ah;2;-4.50;2","-4.5","2.33","1.55","","","","","","","2.33","1.55","","","","","","",""
"FSM","0000023","20250515|125126","20250512_2067805_065731_099308","R05_0_MEX_M25 Xalapa","Mckennon","Arseneault","|K|0.699148|EK|G||OL1|1.5408|EOL1|OL2|3.37329|EOL2|OH1|144|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/mckennon-maxwell-arseneault-mikael-SGaOGF7C/#ah;2;1.50;1","1.5","1.2","4.09","","","","","","","1.2","4.09","","","","","","",""
"FSM","0000023","20250515|125123","20250512_2067805_065731_099308","R05_0_MEX_M25 Xalapa","Mckennon","Arseneault","|K|0.699148|EK|G||OL1|1.5408|EOL1|OL2|3.37329|EOL2|OH1|144|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","AHS","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/mckennon-maxwell-arseneault-mikael-SGaOGF7C/#ah;2;-1.50;1","-1.5","2.04","1.71","","","","","","","2.04","1.71","","","","","","",""
"FSM","0000023","20250515|125114","20250512_2067805_065731_099308","R05_0_MEX_M25 Xalapa","Mckennon","Arseneault","|K|0.699148|EK|G||OL1|1.5408|EOL1|OL2|3.37329|EOL2|OH1|144|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA|","GEW","https://www.oddsportal.com/tennis/mexico/itf-m25-xalapa-men/mckennon-maxwell-arseneault-mikael-SGaOGF7C/","","1.47","2.54","","","","","1.4","2.75","1.47","2.75","","","","","","",""
